Address,Allocation %,Type(s),Sum
0xecedd99f44df6cc72cd5bc2d5301bb35a3e4fd6b,0.000118370462%,Beamer,
0xed738a9881522e81ec7768aca688f83e96fafe8d,0.000118370462%,Beamer,
0xed90bf77b9e4530ba2277dbb43d2292ecefd7c55,0.000118370462%,Beamer,
0x1bbda2408240fb644e0460ee8ae9f14591d2db13,0.000118367759%,Staker,
0x957a129adad886d6ad2e268786348b8d2fd88ce0,0.000118354026%,Beamer,
0x23f7c90ba0291f0abcc302b84e111233ae72cd27,0.000118339720%,Beamer,
0x15e3742da3d4cbd7e598ba9ae7dbed51439f89d2,0.000118323916%,Beamer,
0xbe7d3f723d069a941228e44e222b37fbce0731ce,0.000118281741%,Beamer,
0x02a8437ae89978ae17a36f18b50142a0f69c00b5,0.000118274045%,Beamer,
0x0419b9b39f5dd24a0c6338d43ddb77fc645ec82a,0.000118262469%,Staker,
0xcedfb43407d11c4a98a147100ab2a4556a03b25c,0.000118259786%,Beamer,
0x445a4218de447d2edf83c4651787f91eb8a46c85,0.000118248195%,Staker,
0x7566176716a55dad1b4e83d0e2273fb95049483e,0.000118235152%,Beamer,
0x98c83253a1dec333ef1d81431d12f6d8f293e2db,0.000118235152%,Beamer,
0xdd31adb821da1f49ccb11b5333ae1a4aaa4829cd,0.000118235152%,Beamer,
0xedff2525a499c2b3dc9a97bdca488b8c8408e56c,0.000118197420%,Beamer,
0x26e94597e6d56c5c3ed0de6f0bca4a5b30aef3bb,0.000118196282%,Staker,
0x43080ccdd87e933104f9749c9cdb909856f57459,0.000118184833%,Beamer,
0x649890078da0f9219d73c35d648699252451c627,0.000118183147%,Beamer,
0x008036067cfb48efdf42ecea7a19f5ed4ad1af7e,0.000118169899%,Staker,
0xb07776e165b7a43d3425cb83668f1a6a685ec750,0.000118169396%,Beamer,
0x1d7ad01ba1b4e1daa20bd4c0de4d495cceeb2442,0.000118161400%,Beamer,
0x4db343163072ae2ad5b8241d1c410b4d6e7534e2,0.000118159863%,Staker,
0xf639058e0ca845e6a651f1d7d7737c0c0216d2ce,0.000118152559%,Staker,
0xca7adb37f8292a4adb196f1a0ccab648ff83ef56,0.000118102829%,Staker,
0xdd62107b880489c9183b01bc231de0631fd050c8,0.000118091679%,Beamer,
0x02ac18a8a0d4c7f515eb48b7e876894c2948cdf7,0.000118050780%,Beamer,
0x1d99733e1560b84e3ee217e2e14acf6d5464d505,0.000118001792%,Staker,
0x6192244f22df3f7bff5233c719a0f186f6dde4ae,0.000117990772%,Beamer,
0xedcc606a4100332a2393240ef5e5553656dab9c5,0.000117986508%,Beamer,
0xf0c92c680651010d4cbf4ac25b3b3e42b683d956,0.000117845283%,Staker,
0xb495f14e3809781f528e9da66fe0e0290bfa1f66,0.000117769354%,Staker,
0xbc9afe7f12c936dff3aa2db535242ed2dfea136b,0.000117766407%,Staker,
0x059c61735ecfa3d07762d2e8e223352fccd6a1f7,0.000117764841%,Beamer,
0xf73f2e42ca7bf0534b3ed13e4362b2ca4e2a568d,0.000117669014%,Beamer,
0x79b714a4053f6526c3a2f4aaa38df557cef8c186,0.000117644206%,Staker,
0xf4b8aa0dbff7e82b1b735d7fa974b04079fe440b,0.000117639450%,Staker,
0x1587c94817bfaa7172f6c82e03bb2ac3a5ad6102,0.000117635167%,Beamer,
0xb87425090935054d55a7b4df73c8447885935c69,0.000117633785%,LPer,
0x3fff5e7974152eda43a6dfe2bdf58a6af0837ad5,0.000117632460%,Beamer,
0xcfd93eb4bdebe8a19bf3be9012220bdf7fd7bff8,0.000117573883%,Staker,
0xa6dbd1d4b31d3d31e9c6cb550713cb7e43eac43f,0.000117570066%,Beamer,
0x2b8a5d247ebcf290fd19c2a1d303dee52274ca9e,0.000117569889%,Staker,
0x6450f4cf7b63443296155b83b7702022d4ca9324,0.000117541592%,Beamer,
0xcc2452b3d7c0c8fa8adb38322898261d37bf8f51,0.000117532460%,Staker,
0x9a77296b6f4f118a93668e5906ec8701bce9dda2,0.000117511699%,LPer,
0xabf56cb2b4f01ae8dfbf3dae1da9cd07b972a991,0.000117508162%,Beamer,
0x1e373a2a4c2588fc90da86771bf0135902046641,0.000117505654%,Staker,
0x333616893a7fd854a42fa62e0cf2c2941dccddfd,0.000117491787%,Staker,
0x1f452ea54d4d934afadc300c61ca0a3b1bbde958,0.000117473663%,Beamer,
0xd88870baa2ba305d141e1dc42140248167fae9ea,0.000117471973%,Beamer,
0xb7ae7fe8177d3c4e6a11ad7d98220bd75e5b73a1,0.000117456441%,Beamer,
0x3fac41dcba1f935d295618e9aeefed88a8873fc6,0.000117449636%,Beamer,
0x867c5656af88aab2a002031a6598eaf42a5a71b3,0.000117410567%,Staker,
0x519e2d2266f9e3fcfd9763f4dce6c1657fe56285,0.000117409148%,Staker,
0x648f6eaee33c2cb97f216c9ae516d56321f2f402,0.000117326163%,Staker,
0xec906457836b6fe4604191aa69415d2ac0e6ed3a,0.000117317038%,Beamer,
0x64ae89fc73b24ea845b85691fec8ccbfc7e7b0ef,0.000117313359%,Staker,
0x21f284d42809a6008b4a7804a2963c8e90e95da1,0.000117291437%,Beamer,
0x888888312770cb97bae32551e86ef74118a0faf9,0.000117278971%,LPer,
0x1b8a83729cff7d3e5de4acde41db75422a76b7e6,0.000117263811%,Beamer,
0x6b1a380a59ef566d845c12ac6936ef43f43801da,0.000117239996%,Beamer,
0xe25c2b41c3195d4fde92d2fae57bd5d8fd60d372,0.000117236078%,Beamer,
0xb444a23492395b5bbd5711f8a02e78e7ffc7e964,0.000117222798%,Staker,
0x0f2e0cce348071eb0ab0f5e57b11e50c6409f72c,0.000117195365%,Beamer,
0xf92adb570efcb3e1682b8af3a7f48674abd0c18b,0.000117180422%,Staker,
0xc45c2f3f13ccac0bb6997f4460b385d07cba156d,0.000117172954%,Staker,
0x0ef85224522f5ebdd6bf39817a8d9efc07012418,0.000117144712%,Beamer,
0x2d342c0665a35536d9ed6c2593a53e40ad3043db,0.000117136410%,Staker,
0xeaa3cf2b62160a2532301e3ef53f87ad4e7fdc0b,0.000117059527%,Staker,
0xc73cbe88fad4bd0776b0c6af18240e0a1b782fe4,0.000117043027%,Beamer,
0xf9eeb9f225599ba44d05879bdc239776af333e07,0.000117000048%,Beamer,
0xe7c4979926c403b1e288300a0aaad129864e5382,0.000116973261%,Beamer,
0x27ff22b4afbf9b7b1de0d832c94142c9e0edea22,0.000116916641%,Staker,
0xbd44a2fc77d9e9d15c27005c98f9df266ab6e343,0.000116901205%,LPer,
0x6b465ff5cd58f95e96e6d4ee518f3d89daa5a993,0.000116898671%,Staker,
0xd45d9cc0f92102531e2a848709061ae44f63faa8,0.000116887623%,Staker,
0x2eb2383e2eff9598e073a2d2bd9411aa362c3889,0.000116875849%,Beamer,
0xae10b03bbea96b474a17916c776e3e65f1c21e12,0.000116873890%,Beamer,
0xee7e77da0a3088c56c32d69e548a8668bded6ae9,0.000116814135%,Beamer,
0xe28f718e0d302c35d764973c85ef7a00b2c50c15,0.000116767471%,Staker,
0x2910f58ff833916b6d61178b165a221783a5991a,0.000116726196%,Beamer,
0xb887a81683ed3cd4a5c0414c5456b6d7f0e11b00,0.000116720401%,Staker,
0x712cba4cde7860f8e49f67a4c775e9972a0d41f6,0.000116704753%,Beamer,
0xb473e71c92c40a0b6f0792e5f18b1a3777d827ee,0.000116694799%,Staker,
0x125dbed1774bb391936cd6b0e5127cd44b89a277,0.000116679088%,Beamer,
0x44775476a3c87740f9ff7d013b601e8f3857a726,0.000116679088%,Beamer,
0x9974ba9fdfd51a9156e0f499864096b3a786b94c,0.000116661796%,LPer,
0x4b466e1849c8c2aec5abfc4c271d168b39ab9808,0.000116661016%,Beamer,
0xb1f41137d72ac4589e3e1eb89f340ce57509a438,0.000116611077%,Beamer,
0xc74018423a26c92bb1d8da5ec1e987b9907ec928,0.000116577930%,Staker,
0x16dc57f459235c8429945440b7d0c95f368b3e73,0.000116577383%,Beamer,
0xc623f3d7abb87d1b31c9ef30bbe7cd48f4be9cb8,0.000116561076%,Staker,
0x36948a87983da80fb98bd69b5fec4f01778229e6,0.000116530625%,Staker,
0xde22904518f3751c04a1c144a5ddd292506a4793,0.000116528345%,Beamer,
0x3fc558f73483e058f13d6496e43666b325bf5bc2,0.000116506679%,Beamer,
0x230e2f0bad7a097591deb800524069e50832e67b,0.000116505815%,Beamer,
0x0522c7f9c0c33690906e9190044dcde96cacb20b,0.000116413245%,Staker,
0xb958ac610d5f71ffb0e3e448ee07f998aa534491,0.000116397246%,LPer,
0x5ace800a3a24a9016dae61c7574b66b09e45cd97,0.000116386576%,Beamer,
0xcdea3b756b905131ce6188f339ffb0230db3db22,0.000116382305%,Beamer,
0xd1dd92412efe2857625547f47404d8157b79f316,0.000116365677%,Beamer,
0xff2293e74087a9eebfd4191e5cf80e69e39772d1,0.000116347128%,Beamer,
0xd4b8634a4e56c571ea3f79362b4b29d91167df3f,0.000116324373%,Beamer,
0x197a38f6a8a2aeeee709940bcb8d8fd8f2f0b4e5,0.000116322875%,LPer,
0xa45780142c86b3bd5388accb61415252df2d85d5,0.000116307393%,Beamer,
0xf44468abb52a5bcbb1ff36e2b2331204cfb1f11c,0.000116304366%,Beamer,
0x8179fea4256211f33713a69a77a8e96870a37fb6,0.000116299674%,Staker,
0xbcd226e40d72340ffafd3db58da787c1f799324a,0.000116248104%,Beamer,
0x101cc62a89907f9f46a458a3e102b990a4e96669,0.000116217228%,Beamer,
0x49fddaf44ee8cf2d9aef53978af7446b280e4904,0.000116203684%,Beamer,
0x00641a6b36cedda6cd33db7a04480f12528de366,0.000116155556%,Beamer,
0x8b6c7c41f774a0f974d14f35527330f5271b90c1,0.000116127271%,Beamer,
0x148e71d40c2a88e6e3c2694991bfb7f19047676f,0.000116117554%,Staker,
0x9bd79fc0cef54fa532268d3c3768b020bfbde1df,0.000116108090%,Beamer,
0x332cd8075fa7eeab459cf016f60ae85e58e5e91f,0.000116095032%,Beamer,
0x9a360119c8ad9cfb071055fdf31a3aaaa2090d8d,0.000116064578%,Beamer,
0xa504d9a07012ad9a976b13f53b837fa84017554b,0.000116063384%,Beamer,
0xa704497be2938a35baf2bcbf68e64344dc243abf,0.000116055349%,Staker,
0x911b99244dfd8e58295ddb429cedf456c08afa86,0.000116052573%,Beamer,
0x099ef206007e2176a4b221a6a4425bedfc9fa145,0.000116048623%,Staker,
0x11b77bcef51281e6184c0b54c921cd164f2a036a,0.000115979902%,Beamer,
0xd94dbf2c1fc5b4c9ca277efc7ff19da7659d9925,0.000115977048%,Staker,
0x80830afeabe3e37a5f944dcc9bd861d874e5bc72,0.000115946378%,Beamer,
0x662f7f1b9abf62e4f89095493c39c30797961d8a,0.000115878974%,Staker,
0x6036a3483c98da123ac628a61d0737d6530cc7ef,0.000115860150%,Beamer,
0xe11226c30e821db2835868fc13bde226db09f35a,0.000115807227%,Staker,
0x7c7a6a2bc43c1dd10d5c70db07b16b5ffa69e317,0.000115735656%,Beamer,
0x6e9c9aaf73a776ca153a3381989a9d785c3461a0,0.000115692544%,Staker,
0x6b657050211b6401538b5f661ea756e5fad7393e,0.000115656603%,Staker,
0x2a11b15d0866c5c539a2cecd08ce3ebf7166de0e,0.000115649307%,Beamer,
0x3797fe408d168f35ef420944a2c662a5ccd2fd94,0.000115647020%,Staker,
0x191226680f646800e4b6f2eee09e4da63c550711,0.000115630162%,Staker,
0x7f5eb2b37d614e4861d040ddeee6c9c46b1036a6,0.000115628138%,Staker,
0xc0e33564e04b9492b0e54a1e46acb29c9fd5542d,0.000115561984%,Beamer,
0xa3892f3ab09f0f5f6c78622f08270f5d68af731f,0.000115526282%,Beamer,
0x5139b3cb353e6c5755ca092ec175b2cc0ee734c8,0.000115519904%,Beamer,
0xb5ca41c168627af0efce5cd53c1e77901354039b,0.000115462840%,Staker,
0xf95585ac55a08dbf8933b1ca5bc4b2de22ebce82,0.000115459837%,Staker,
0xd2357fffbcdc3780835ceff1447c357c413ddd65,0.000115389671%,Staker,
0x34c096c6eb2995b215308dddac2fd9943036f706,0.000115381710%,Beamer,
0x8a1d4991367bbe7e544f69d609969e17cc1c04c7,0.000115370829%,Staker,
0x94733b04a847c8a65399324a52e85d0a95dbeb16,0.000115358558%,Staker,
0x708cc20f6da1acc64e10b1680b20cc01f4735dfb,0.000115314890%,LPer,
0xc41102b31442a56585ef7acfba2dc2500d579d30,0.000115241362%,Staker,
0x9d5983f9ae94b7d287520fade4f0fc5f0a33b4b4,0.000115238544%,Beamer,
0x2333a775aa8882cea434f870afbcbf3e85ea0bb5,0.000115229456%,Beamer,
0x1a8a20a60b2e46acf9557800650c26a27c4f1a7d,0.000115210143%,Staker,
0x6c3607a1c47025855df392b0635fe3fbce0dea61,0.000115165891%,Beamer,
0x6fec2fa2e9b652a99a7804fd0b2d94d8fa3c87fa,0.000115164827%,Beamer,
0x345b065484408ba7daf96f12dd4ea5f6ae1f95b4,0.000115142106%,LPer,
0x2029926bef504f86c19f956db40e50a6adf749a5,0.000115111419%,Staker,
0x1be9bddcc98ae92fa854d1b115e72efe61240e37,0.000115107604%,Staker,
0x253235578a9a0ceb96a405a4f48f0d06e3e879ba,0.000115063452%,Beamer,
0xc6e0adf87c6d05df076018389a99ac802f89d4b0,0.000115031745%,Staker,
0x2378c3190251b9dc9aa2a8f7f104ce34120d1542,0.000115013379%,Beamer,
0x57c6bdebe4702beb4ab070c903edfbea575e0923,0.000115011001%,Beamer,
0xe9ce5eb4f4c9f32bd9b6ffe1efd5e07d1e33e46d,0.000114966455%,LPer,
0x9c9234e76dbb74fd2338639cf717e46101d08183,0.000114952842%,Beamer,
0x3a9c81fa92136c8062cf4fc838e9032c54ad2356,0.000114930138%,"Staker, Beamer",
0x0bfedb9bf778f6d161b9d75f8922ab6bb5f3bdf9,0.000114906893%,Staker,
0xd367cc0ed0955dbf88afc83fb1c7acc5f4839fc9,0.000114884576%,LPer,
0x0360b4f566a63a4269e2027b01c2d1a532f043ff,0.000114855776%,Staker,
0xb49f7b091db7457600fca5dede7729ba6e929ba9,0.000114848381%,Beamer,
0xcf3c6357832ce9dc43622f4bb40396dac1c8dccc,0.000114836198%,Beamer,
0x5ba83c684d6e6114b33dc53de11af137e77e74c8,0.000114817927%,Beamer,
0x42d98c558a87fe169df5469f793dce9aff2a95a7,0.000114787285%,Beamer,
0x084f8a2200a346470d8324276ff6dc57e505eafc,0.000114742276%,Beamer,
0xf53a550800de2523c8ae1845db20d385a4a83c56,0.000114691714%,Staker,
0xd5733860d7d18fa6598ba2004316ec29d96ea81c,0.000114666293%,Beamer,
0x2c72aa64b3d2cb8cb5430f36a4700d22953f7549,0.000114637360%,LPer,
0x87baf1f053e7b8d47ab70fa69da64a944f29a832,0.000114631500%,Staker,
0x87fcfe1b0eae956b4c0a23e627d6fc9443c3b111,0.000114630379%,Beamer,
0x3aa1dce8c75938a716913393dc3fb38f833d7e33,0.000114622304%,Beamer,
0x0d4169e43735acf400a447517d0f1998ce1627b6,0.000114619211%,Staker,
0x8b5f4c150c943b212e63e06f79fe483a1fc72445,0.000114543203%,Beamer,
0x9084ac2ad37c6dc9b01691e45849b27eb0455bf4,0.000114539058%,Beamer,
0x951194304c65ec2e64f596dc9d808e43e2ca068f,0.000114534070%,Staker,
0x39d8ce4530eefea2fc6bb956ec916679f6ba1229,0.000114511968%,Beamer,
0x2d440af9bf9b87df8ab3eea5c4e84f2d495447a7,0.000114497652%,Staker,
0xb2d877691408c80a6ef8098def9dba37a10dc615,0.000114492217%,Beamer,
0x4881e19652fb5f8f901e30db2e3d0ebcf33b434a,0.000114473289%,Beamer,
0xb78073d603b5f22d106b15071f1f6a4926a58d79,0.000114444292%,Beamer,
0x89b72211ef49f1c69d0f7852062a1ad73e022246,0.000114403599%,Staker,
0x0cbaa6470c67e2e809340c1ea1ea4259e030cdbf,0.000114379519%,Beamer,
0x35f39aff8734265a4cf902b043e8580a11ad38c0,0.000114358374%,Staker,
0x181c9fecedf733864670c75bb92a30404622a164,0.000114351249%,Staker,
0x9eef66f29bd5c3c85d318f838201d0a7efdc1a17,0.000114335707%,Beamer,
0x347113c4ec42f6610b5348e908ffea04f7f4f651,0.000114284310%,Beamer,
0x6108507275d66983af913484c0f22a33a6244169,0.000114267427%,Staker,
0x802f907f48ad09f048dd8895217e9169dc1f49fe,0.000114264311%,Beamer,
0xc252e410e213a9bc3db942b4c7c6c69aa3ce8718,0.000114253289%,LPer,
0xfe9711c163bdd6cd98b64ac0cfd42723484751c4,0.000114249855%,LPer,
0x3590843ee34395702dbdea283f8895f23f7e552b,0.000114249855%,LPer,
0x474a5b9936157fd74b2cda5cd746943ca67cd6b0,0.000114221866%,Staker,
0xdc96b856d70c10c532dd8bb43a658daf591c4ae2,0.000114221118%,Beamer,
0xa06c3aaf367398edca3ddb270d916ba2bcb8917d,0.000114184599%,LPer,
0xa6063c3bfd1da27a9057a54b242fd12d4a54ea81,0.000114171199%,LPer,
0xe9eea9b6bf939592278190c70c82d36930308b84,0.000114058150%,Beamer,
0x323d7219e9badb7e81ac2d6452c9c9a5123f6200,0.000114053451%,Beamer,
0x1c0518d5567e18d2045bcb57820d2cfe19b2a1cb,0.000114005600%,Beamer,
0xf453d83219fc0fce2916a1518a6c162d2bad2bce,0.000113988283%,Staker,
0x5922a9e13b98ab8dbcc3742b5632eb1619c8ffe9,0.000113987147%,Beamer,
0x6276e34ff88cb051c2db0563c6318101c5dc2fb0,0.000113977232%,Staker,
0x1f7e56d5bde88dc844516112b42e9ae72bcda304,0.000113976631%,Staker,
0x9ac125e587f30e10f30de58f1f1cd193b726462c,0.000113972023%,Staker,
0xb6bad4688023fd0de6111ffef7e871ddb70ea32b,0.000113920822%,Staker,
0x20f01573ac72c64bb362d2bbe3fe0c071570ed33,0.000113897345%,Staker,
0x513bb6e23c78c11e1939e138fbe0f4533bd6304b,0.000113881127%,Staker,
0xf5ad18b6c4fc24d883972ad6c08df92f13c1336f,0.000113857471%,"Staker, Beamer",
0xabdbf4bb5985afa605e1fc53cd01a961dc94f593,0.000113825246%,Beamer,
0xb7d57be61eefd6f6fa72d3dc9b323f6d097f6632,0.000113813401%,Staker,
0xa8879c580a54f190ed53b43d30de269097ad7543,0.000113806775%,Staker,
0x349c3e45c52ea2e804acf9c95e7d54d9823d0392,0.000113804010%,Beamer,
0xd499390551fed7c4f83517a89dfc2c9a856280eb,0.000113753354%,Staker,
0x6ad30817a9dbbec085451632ae1c5aff15cf9287,0.000113692749%,Beamer,
0xe54f62aff3fcf0020e287a155d80ad7f1f227fd5,0.000113688068%,Beamer,
0x1bf9c7007c8f4fff3cfb0fa6dd8645b882ace5dc,0.000113672588%,Beamer,
0x0519d7fa13e96a63fd32f201f59f35e0e84760da,0.000113659488%,Beamer,
0xe02cfbd6d5cdf3035bad9a37b6141c1bf76a1b6c,0.000113638033%,"Staker, Beamer",
0x9a5a51291ee806dd58083e19f8aeb5f1fa1242fa,0.000113612940%,Beamer,
0xb38bb3d56f5f2437d358e1ceb54c3f7f52ca35cb,0.000113608277%,Beamer,
0x213664bc23349418c993df3670a857921294d8fa,0.000113597393%,Beamer,
0x548baa5e499f6a858a578c4cebf3b56888be91be,0.000113581874%,Beamer,
0xd45b54c88f8e4714ca31ad3d81f63fcf59ce2418,0.000113573196%,Staker,
0xc698a610c8ea724cd6988260408fe46aa3228a3f,0.000113559947%,Staker,
0xfd1d8784e4852d31dd9a005b99b6330378fa5a5c,0.000113537927%,Staker,
0x5b1e77bba3af4dad36100ad73ad2674aac259e77,0.000113534542%,Beamer,
0x8c184734d226cb1c42097200dfde6cf296fa0766,0.000113516545%,Beamer,
0xbb9a8ca6c7e64b8217f5ed849f7d53ada6fdb286,0.000113484504%,Beamer,
0x0c4e3b38cb9db629eddbc13f8d7ffa2229c1d878,0.000113430030%,Beamer,
0x556aa3ec33c7081ad22b3a42de5b9fd82f4dd9a8,0.000113424402%,Beamer,
0xa8ed5625026aa2785afd90289cba8ef05ec0ab10,0.000113418156%,LPer,
0x272cc4311e43de7ab9cdbf729a971ffd81cf2e0f,0.000113403596%,Staker,
0xb5e3c396e1aaade159c4e4e8f65c644fb0db125f,0.000113396483%,Beamer,
0x21c697775ab134621607e9a204575c84de91ed47,0.000113385517%,Staker,
0x8542db46d8cfe87aecf24b8e1b67150b785b0adb,0.000113383526%,Beamer,
0x60817f07aad1d50b0ff3661fa0caecd4fc77fee4,0.000113376704%,LPer,
0xca0d248dc8f0dac40d5fddea188194c7e35c40e8,0.000113345642%,Staker,
0x979944f92c26b3b4d701e57c20eed35488cfdc0c,0.000113317340%,Staker,
0x9f9f03846d2cde61bc7193e622f63516c7745c87,0.000113294944%,Beamer,
0x219ff6a7fec8c40924afcea4e7f33fe6f567e863,0.000113292369%,Staker,
0x93882f687ee5a924b1adc2468fa3f051f817fcbc,0.000113287561%,Beamer,
0x62b0ba40138cead5a783e28e9e4741263c2f7e3b,0.000113278225%,Beamer,
0x92fb18eded2c58fe3a2a956b4fd1cea57e1a4bed,0.000113263397%,Staker,
0x4b16fe16813a7b8cf6fd8e55a9b41d4ada0023c2,0.000113254057%,Staker,
0xa706009f64b8eede2005546d18d2cbb87ddd95df,0.000113248498%,Beamer,
0xd5ae3e7dd01b137f97e89417e4b145df4812f166,0.000113231456%,Beamer,
0xb573861b20a55be89455f2d967de643da33991a0,0.000113223511%,Beamer,
0x481c3452eb02195dde7dafa2fe7e892166dfe261,0.000113166833%,Staker,
0x5ffb20b715658fffa3685c1514773ecd57df9708,0.000113146166%,Beamer,
0x93d1c9d5f47d0dd3d8e2d9c5a9b5a25a2a66b2e9,0.000113112797%,Beamer,
0x5414952ef2231e41fd4912f5121946a683749eee,0.000113095400%,Beamer,
0x42cba10bdef40bc1c10abdde757bb6e6e0f299f5,0.000113094932%,Staker,
0x4d0f3290218ddd766de78fd6bfedea9cbc448810,0.000113074269%,Staker,
0x90f3b7c3f5763db91ebdc7f678aa228be36de700,0.000113072765%,Beamer,
0x290ccf113640f0da92559956dc76aebea378a79f,0.000113068878%,Beamer,
0x21b3edd21f609c5f68d6ede16bf66dc890c56b7b,0.000113058189%,Staker,
0x0848ddfc52b09c38e62250c72c459113a36aa0cd,0.000113047050%,Staker,
0x02a2cd9540dad3be905361c3e0d6aa79c2d3ec91,0.000113035547%,Beamer,
0x03dae1b11579917b4286ae57db0d7ae0fe46d5a6,0.000113035538%,Staker,
0xf240b55e36e999d077d82de88fa24feef9be62fd,0.000113020063%,Staker,
0x0fdda2fe0c423db2b38863b0aa6e013bfb45dbbe,0.000112958957%,Beamer,
0x77aaf7c717374c9b79e68f4f056025c3aeec22ce,0.000112946075%,Beamer,
0x18ba0ba601d78c4afbf7619070fa69118711b6c7,0.000112903436%,Beamer,
0x1b6242c8ea843f603808a1ce6755344d45950d2a,0.000112895266%,Beamer,
0xe841342759ddf977139fadf67926ef50cb9c28c5,0.000112880875%,Staker,
0x0e0874af04730028df20f9e0c21f8b98c7049634,0.000112847669%,Beamer,
0x0593e004520348667af4abdbe3f594613b00e0eb,0.000112845132%,Staker,
0x4b56718f7d25859c80ecc0bbeedd92318043ece1,0.000112831679%,Beamer,
0x77a3723d03d37fa922399b7084990682845cd93c,0.000112829096%,LPer,
0xc7ff86b58e62f217178990d5021e9998b93a9674,0.000112823031%,Beamer,
0x2a5ed9b0986b47ddc412842e3f5eab2b10fde9b3,0.000112781029%,Staker,
0x5af8685f16853405dce2eb915ac31cf572d194f3,0.000112780545%,Staker,
0xdf8c6088f7ff94cb9602854faa42d2becd9bdd18,0.000112779695%,Beamer,
0x609fb5cf9d8579217b1c1b2bf3d9be53f918ef8f,0.000112746939%,Beamer,
0x4f9fd075dfcf1d540e3956ab1e8030dfae2e2351,0.000112718041%,Beamer,
0x8952c9d0bdc920937fac84a3a586c936edabec9b,0.000112714015%,Staker,
0x91a0b92a7abdddf9bd22bd3890d28ad64dbe34d6,0.000112713826%,Staker,
0xec1ca3465380d60aced304488502ba7f4b78760e,0.000112701539%,Beamer,
0xd65bcb29f0eec44949d2801613fb2266e791f6f5,0.000112699727%,Beamer,
0x512c10755e4a76963f4c846112792ec3df6a1806,0.000112689792%,LPer,
0x691c423b3f47e161116aa2027206f9d0f316052c,0.000112684292%,Beamer,
0x17485dd5c3f33793b396f32fce03662fc1a9446d,0.000112679720%,Beamer,
0x9a276fc934e2ceba486514cdfe8c0c9eb721d865,0.000112673226%,LPer,
0xd14d9f82b12db2bfcfbb38446b8e4b41ad877f5f,0.000112671782%,LPer,
0x36356f43cd9d8a0d6b1c11f379ddab53944b3b79,0.000112671308%,Staker,
0x8910e3ac6ed2282339198f0c3d014a60a81a8a4c,0.000112645457%,Beamer,
0x9ca5d7ed9a9e1a1d007e7c7c15fd44c85fb19c5e,0.000112639028%,Beamer,
0x73ddd5689888f7000a56caaa39bd551b8cae4459,0.000112607102%,Beamer,
0xcc14b48b82034175c31a7b4f48eb210a254920f7,0.000112588345%,Staker,
0x809f4bc451dfc167c3c97e09ca37b85c306cf093,0.000112579984%,Beamer,
0x6a672ba3b99ab7d9d37350acc8563bdb0afad6b9,0.000112579475%,LPer,
0x89df1f9acea150548c9cbc2f1591812b9a3e3a9d,0.000112534385%,Beamer,
0x6ffe4f68d5359dfa698782cd2a51b4a9557b1ae8,0.000112526713%,Staker,
0x10fc815dc2f83409813db58a2c4bb3ad4dd06a4c,0.000112519742%,Beamer,
0xc14240ba50b0eea7734c99a2fd6285685e06c0d3,0.000112490154%,Beamer,
0xb52eb642836e986125e96359c36a2a3fdabdc75e,0.000112455474%,Staker,
0xdf73bf86aa5e38e274061ab2ea3c3e06eaf2858c,0.000112338114%,Beamer,
0xe6bdc7b353f335fdd3a226f1b9474ec51ce308ad,0.000112327571%,Staker,
0x8fd2515a5b29e61220ee080d484d1f2ea4c46e6b,0.000112325906%,"Staker, Beamer",
0xc4744d5492091a9bd4924c1c843526992d0eb715,0.000112305167%,Beamer,
0x5c192fb6bfd1bc1562b97fee21227a380dc08c02,0.000112298096%,Beamer,
0xb4e2fef78ebbf2410b41d5520e73ae776cca4b2d,0.000112270595%,Beamer,
0x6541d1c009145a662f1cf60e463cbd17acfb9966,0.000112270402%,Beamer,
0x2e85d0a021eda2fda2cfe3ef38734dde93613c03,0.000112269886%,Beamer,
0x4df4f19e60f301f8eed3ef6bdc37c26294512b9e,0.000112267724%,Beamer,
0x0b63ae9e8698a96be7a8bc85f8a97ffa3d569cda,0.000112231519%,Staker,
0x61b4468832a1a78876e5c6f1797b2da9360c73d5,0.000112215265%,Staker,
0xbaca0f252a312d04671da1755da8232baafacab6,0.000112186969%,Beamer,
0x185f0f76c5c0a7df4ae2c87bb84a6aa833ebf2a2,0.000112166517%,Staker,
0x4e013506868d0bec4f1da694cfb934eeb0966626,0.000112132311%,Beamer,
0xe82aae4b1b8d11fea88294e111ee96a0c7278319,0.000112128445%,Staker,
0x8ea6b66e0cc397e645e44378dc6595c73326fcf5,0.000112122945%,Beamer,
0x430ad15ff9f867233442257865911aa9b1a82dc2,0.000112116424%,Staker,
0x5315850e64c04721274677d8eebf19f5dad896d3,0.000112044693%,Beamer,
0x29a99070ae1180dec8628795210076862511ff28,0.000112013458%,Beamer,
0x642952aeeec914be09eee427148f0f860b24b4d9,0.000112012667%,Beamer,
0xd3d6a2beea31085da6be2a874618d466693399f8,0.000111995651%,Beamer,
0x774d5a4951cbe6f3f905249474620c92d99fe0f3,0.000111982338%,Beamer,
0x63afecbdf274df2e3b5f779760de72805c51da52,0.000111970563%,Staker,
0x73d40b3fa164c6ca26b47574777076389c7ba23a,0.000111964860%,LPer,
0x4632e9e1a5e32d807f289fdf63968cf5b004fc00,0.000111933505%,Beamer,
0xce3ab323f1ad183ca935c6aaf87bd5e890f9b768,0.000111901204%,Beamer,
