User Address,RFP Allocation,User Type
0xef4d60032be235d2650ca729cc262c618d5bb277,0.004242331423492200%,General Depositor/Borrower/Protocol User
0x5edeb8035f4f3c0c1e84b484fbf631876144b54e,0.004241306929761220%,General Depositor/Borrower/Protocol User
0x4bf6a5ead2dd225ae1191e6c1ce3bba3a3e51af4,0.007935374389588570%,General Depositor/Borrower/Protocol User
0xe4e812944cc544488d25ddf801002f6981b305c7,0.004239620039800860%,General Depositor/Borrower/Protocol User
0x5ea460367aad98bcb1201599a7b11ecdbad4bb03,0.015321861135378900%,General Depositor/Borrower/Protocol User
0xdaf55296659ea88240f336cb165d444e785724fb,0.004239252967498780%,General Depositor/Borrower/Protocol User
0x8016546229d303f8e7a6508c92784b9a91fc99dd,0.011627001593312100%,General Depositor/Borrower/Protocol User
0xfb2ec50ddec9b53822d693c4edb48d20d9058487,0.011626777347048100%,General Depositor/Borrower/Protocol User
0x4ffd0a59a26cb2aa76d403215e4cc2845c053994,0.011626414670678900%,General Depositor/Borrower/Protocol User
0x676880c38e6f3eaefaa77ec60f853f3b14f3e0f1,0.004238045764581030%,General Depositor/Borrower/Protocol User
0xbbebe4245660ea4d2babe428e2df5563285dc433,0.015318046779395700%,General Depositor/Borrower/Protocol User
0xe7ad475a2144d1b3d7ac2dcdcf1715efbfd1d791,0.007928408044420070%,General Depositor/Borrower/Protocol User
0x4885699f1cad387f6c99f22b66d3a953b006bf39,0.004234125562052860%,General Depositor/Borrower/Protocol User
0xc2a85d4cc0eb33844acc555a0770abcd46abbbff,0.004233997121036970%,General Depositor/Borrower/Protocol User
0x1ece8e8929b0d8846715a13cb9b4a2ebe85f4943,0.019009934726733100%,General Depositor/Borrower/Protocol User
0xb2cee0977bbb0446b358e0cb3de69e10edc5eda3,0.022704029759233500%,General Depositor/Borrower/Protocol User
0xec2d3e5932ab616441d9ec7c8daacf9b158a91a2,0.007927011769061060%,General Depositor/Borrower/Protocol User
0xf6253a656b2b6f5809896665885f9ee0ca7ba766,0.011621107386492800%,General Depositor/Borrower/Protocol User
0x767d003a3a6983bc3e5e64e8c8c4852f7d3163ec,0.004230821152180490%,General Depositor/Borrower/Protocol User
0xceb541f0f656ec5180e3c24980f51aba00a5d43c,0.004230669514606300%,General Depositor/Borrower/Protocol User
0x5309d6998db97d5b28f9d0b25c78dac06e0bdf04,0.004230553660484900%,General Depositor/Borrower/Protocol User
0xc4143bc4f092a30ec0b07d60cb9485c0383fb900,0.004229755686189760%,General Depositor/Borrower/Protocol User
0x8c804bd38cb31f046b70a9731cada3c34671eace,0.007922189312953870%,General Depositor/Borrower/Protocol User
0xfde6167c97e3523bd7672a348047b001a593e435,0.007921821109242230%,General Depositor/Borrower/Protocol User
0xe028f7ff7301ff1dde0988a2247332322e451ed2,0.007921486878432250%,General Depositor/Borrower/Protocol User
0xbb34bff9b1c07d8659141419c73e27e56e48d627,0.004226668227429900%,General Depositor/Borrower/Protocol User
0x3821beef5d4b90412a251f0f29fad256222c03c1,0.022697106407332800%,General Depositor/Borrower/Protocol User
0xc98adbfbb0c3010b0f768c78f493809e65618090,0.004226262092362050%,General Depositor/Borrower/Protocol User
0x46fb7a5bf27a6b4199938f141c4ecb82a3c45fb6,0.004225710279512350%,General Depositor/Borrower/Protocol User
0x762f53da35d5a612d79a1855a7a11eafcd8eb8bd,0.004225220743438530%,General Depositor/Borrower/Protocol User
0xac811608131516221aaa275977c14cca9aaae525,0.004225015799169740%,General Depositor/Borrower/Protocol User
0x5b99f2ca92ca47c09c58c6ef3e38f9171e87e677,0.004224278651079890%,General Depositor/Borrower/Protocol User
0xdecfce6476a66bf8cb1a9f3005ce5496363a99de,0.004223794974376570%,General Depositor/Borrower/Protocol User
0xa17a18df92d5bd8317ff9f388df29f884ebfeef0,0.007917768822707260%,General Depositor/Borrower/Protocol User
0xdda8b734620108a8c22f3d7a03cb7ffa5b868dd3,0.011611893709039000%,General Depositor/Borrower/Protocol User
0x74b9287866f39fbffe9ef7ced5c1a7db7da3eb20,0.007917188696074280%,General Depositor/Borrower/Protocol User
0xeb7dff2aefa350c2b96509053f3376bc1e4eb887,0.004222257154799900%,General Depositor/Borrower/Protocol User
0xcb26f76e5b2cac720fa547c85d4f864625b3d767,0.004222195077980330%,General Depositor/Borrower/Protocol User
0xb4759a72af66fa9e0c1ea87e2dc51d9e468a3c5c,0.033775190643369200%,General Depositor/Borrower/Protocol User
0x26a285604db0581709ab563919d024072fae7323,0.011610428263735900%,General Depositor/Borrower/Protocol User
0xcd3833560401be16c3cf874ef1f18179257986b7,0.004221887018226600%,General Depositor/Borrower/Protocol User
0x90063bd342aac20765e8ea8849f4e12bd6a3b179,0.007915692345246500%,General Depositor/Borrower/Protocol User
0x8382045fbdeb5670ac2f4e96b0e7eefdffb01e68,0.007911040289033680%,General Depositor/Borrower/Protocol User
0x16921a64efb557c49086d284fbd764d1ea93342e,0.004216810828216280%,General Depositor/Borrower/Protocol User
0x02a3d1102024107de9c1b9e39e4b94056abe4f1f,0.004213815932217760%,General Depositor/Borrower/Protocol User
0xf63c411eb3909bf9e9106b7f3fb6f228646dde4d,0.007907820961308790%,General Depositor/Borrower/Protocol User
0x6d0d092deaa1554aa3e0f62a23844598884405f1,0.004213621573505630%,General Depositor/Borrower/Protocol User
0x42c660bae479e46f3f5e8a86dbe505431f08cd8d,0.044847054255749300%,General Depositor/Borrower/Protocol User
0x39bc487d5a4c6b3ef49591b9daa31068a531e6ce,0.004211558443128270%,General Depositor/Borrower/Protocol User
0x2b2f1dcbefbc54fa6f2347b90f67c05f6492f9fb,0.007905577856206290%,General Depositor/Borrower/Protocol User
0xc3d99f4e6fdfdeb3ee11fffe2013ae4ea516eb6b,0.030069465327320700%,General Depositor/Borrower/Protocol User
0xc1c518672c916528d57fd2de99df5921352fdb51,0.011598331466597800%,General Depositor/Borrower/Protocol User
0xafdbc74cf3d874450bca272c457c6645bf5348e7,0.007902562205423580%,General Depositor/Borrower/Protocol User
0x2ce673a51a1fd838c2ee2bf6912d320ca340a5c5,0.011595565433162200%,General Depositor/Borrower/Protocol User
0x08ea3ebbd80cd972a5f7fc8d4afa82f0a5661d7b,0.004206804233646280%,General Depositor/Borrower/Protocol User
0x4bd053befc5b2e416bab6d8f31bbc81b0edb90f5,0.004206709754144030%,General Depositor/Borrower/Protocol User
0x59b7f75ae24b4e356f855b041e53df67319216ed,0.004206548859125330%,General Depositor/Borrower/Protocol User
0xa73d8070d6901801cdeeea620a10e9e6eb21a1ae,0.004206433273436390%,General Depositor/Borrower/Protocol User
0xa68db2947f2e155f3df2065235ab7007b1542eea,0.007899620854529100%,General Depositor/Borrower/Protocol User
0xb5ac2af174db19bc17c47df08dd8359225a47ef0,0.004205151147689600%,General Depositor/Borrower/Protocol User
0x46bbf0edba51ae50088284daa5616868d94b9fb8,0.022674490647558000%,General Depositor/Borrower/Protocol User
0x1e46130d75c3877acc1d0bb4149abc7564dfe2f2,0.015284924906838700%,General Depositor/Borrower/Protocol User
0xbcb47065c4b345bad2d9e1eddfd6c16efcb18f74,0.004201133140054540%,General Depositor/Borrower/Protocol User
0xa8cb1de3fe23e14aba1b57d96023334f82866c3c,0.022671448764489800%,General Depositor/Borrower/Protocol User
0x36fc71581a3e18554477f56b03f4b5bb80ea35c1,0.004200706321932380%,General Depositor/Borrower/Protocol User
0x083afe71ea6e9384fddce89601cc5bb2a96f4d35,0.007894031707083720%,General Depositor/Borrower/Protocol User
0x9deef7a1a15a2b98efaec9aa925e5a36e2601187,0.007893731704740880%,General Depositor/Borrower/Protocol User
0xc414f6a59dfe360a31d2369535b3fa917c30affb,0.007893074968813070%,General Depositor/Borrower/Protocol User
0x527fd974101f72537ae0fb05afdcf8480d417d50,0.004198925486524670%,General Depositor/Borrower/Protocol User
0xa51b6d02e388e5c85cc53a0dd369098ac1ae52bd,0.004198359103633970%,General Depositor/Borrower/Protocol User
0x35a1bdb764966c77ed94e466deb1313385545762,0.004197990107344040%,General Depositor/Borrower/Protocol User
0x8494d7675e474c2fdbdc3edadc39a26109284894,0.037444954913934200%,General Depositor/Borrower/Protocol User
0x9914d1e539645bde0c0a031ba1379f023955292b,0.004197773442411590%,General Depositor/Borrower/Protocol User
0x33dd288e1afafcf25e33e8c3a13dfa1492ebf260,0.004197749213090800%,General Depositor/Borrower/Protocol User
0x9cc50f63fa3e29163e8a66fe9bf46d75d151c159,0.033750660384495400%,General Depositor/Borrower/Protocol User
0x2388155b1f47e01462aa7c666856cac75a4e0648,0.004195103034529530%,General Depositor/Borrower/Protocol User
0x54f3b85c20da16873a50bb68870e6516e6dfaccc,0.007888892790543730%,General Depositor/Borrower/Protocol User
0x749615018ea74c8c2458b03ee928014a695bcfe4,0.015276955576257000%,General Depositor/Borrower/Protocol User
0xee672cd701402f70d095eb856caec163dc56de78,0.011582827259905600%,General Depositor/Borrower/Protocol User
0xd52c5795778fee69f8606dc046c4ceb45f882022,0.007888080097423530%,General Depositor/Borrower/Protocol User
0x17e00662b90d304798765b6246e32d77e1e8d467,0.004193340896367460%,General Depositor/Borrower/Protocol User
0xff5e3252d28a08f56c1785b65e0dc15b977038ae,0.011580929003559100%,General Depositor/Borrower/Protocol User
0xcaecc0fde6f11537b11b75c6bfc7d24951824c40,0.004192497584346390%,General Depositor/Borrower/Protocol User
0x3e08538738794eda0776d2e10b411512bd88cef1,0.011579795646930400%,General Depositor/Borrower/Protocol User
0x241ac908f1284b4b1a69c45e0a9850b3b28e79c7,0.004191027440217960%,General Depositor/Borrower/Protocol User
0xec39331f10ca07e976fc978f6273866b18e0ecc3,0.011577223513727200%,General Depositor/Borrower/Protocol User
0xa7851bc74281810af53efaa5e2229eb0554829b1,0.004188940660126880%,General Depositor/Borrower/Protocol User
0xb0e6dc2acfbf0ed28d93a02dbcea5f1d0b0b4d39,0.015270727538540400%,General Depositor/Borrower/Protocol User
0x043a1d1640e5754b62ee85306b49b500b8ce8b65,0.004187779627001750%,General Depositor/Borrower/Protocol User
0x9ac1638fac29c06880c668031f44c8677cb5bcd9,0.037433577765307700%,General Depositor/Borrower/Protocol User
0x09d358a8747a971df2bc8ccfa8cab210a511ba19,0.007880005528891670%,General Depositor/Borrower/Protocol User
0xc170615fb8a39d7d86aa15f9ec8de6753a10258a,0.004185777740489890%,General Depositor/Borrower/Protocol User
0x97ec0662f71f78dd2bd494d8bb2feedfe774732e,0.004185328668502840%,General Depositor/Borrower/Protocol User
0xfadf8ed1427ed6047138f8ac8db64674bf3953f7,0.011572634955473100%,General Depositor/Borrower/Protocol User
0x225a1f14778b436cdc4e990e1e9b9c4d6b756e6a,0.004184015441268330%,General Depositor/Borrower/Protocol User
0xe492e921f11d8c42f78e80e9bb9abc75d9c49243,0.004183839913944130%,General Depositor/Borrower/Protocol User
0x8c2f47c3b898d66df463b9df93b10eeac0284166,0.004182735607772120%,General Depositor/Borrower/Protocol User
0x217e3c976ac44465649ca01329a9a4027f1350b5,0.030040809291462200%,General Depositor/Borrower/Protocol User
0x82ad28ebf48efc645c17f5b9e1016023af170531,0.007875376604754200%,General Depositor/Borrower/Protocol User
0xfaf3e05d171c6999a893565dc526401b7e5ac4e0,0.007874723278140560%,General Depositor/Borrower/Protocol User
0x4a51a6e4dfcf84b023de40d3958c2fdb957b37fb,0.011568522316002200%,General Depositor/Borrower/Protocol User
0xa3f822073eb9d0bbbe0128f43e626298119be1a4,0.007874372936502020%,General Depositor/Borrower/Protocol User
0x3bb18b4c6b56cbb6f33ddaef5989157a13a42164,0.015262326269209900%,General Depositor/Borrower/Protocol User
0x73262d31b2467d7d5c228bfcf261cc5dd9a83680,0.007873524255387940%,General Depositor/Borrower/Protocol User
0xdfbbaa22b51f35e0af3e21c0a190cb6ffa577286,0.011567285899497800%,General Depositor/Borrower/Protocol User
0x0583e7a0036008fcfcefbd995ae940fe2c1cbf56,0.004178344447802640%,General Depositor/Borrower/Protocol User
0x53cb3ab3e6911ca228889cc959a845bf63cad8a6,0.007872076958485860%,General Depositor/Borrower/Protocol User
0xbef93e5919cd6c5af499e9228fc81372630381b2,0.007871687521396380%,General Depositor/Borrower/Protocol User
0x478af858063e82d15e67166c57c3b038fbc25319,0.007871575174644640%,General Depositor/Borrower/Protocol User
0xda64e3e146ddafbd7bcd206f1fce844019eeb182,0.007871424962202820%,General Depositor/Borrower/Protocol User
0xaf44771837a100ef2a1c55199139771d35ad5a9c,0.004177173023604970%,General Depositor/Borrower/Protocol User
0x1dfb88f96f487eb513d475bae7b5fba39056dbb4,0.011564999433752100%,General Depositor/Borrower/Protocol User
0x20af7316e7baa5e8fb42fc2f52641a5236c27515,0.004176633740857420%,General Depositor/Borrower/Protocol User
0x3edc863789a36f508340ea3f2aa40674139cf5b6,0.007870195865400680%,General Depositor/Borrower/Protocol User
0x0f835f53169f13ff09fd5c5b0709cb115ed223be,0.004176050690455060%,General Depositor/Borrower/Protocol User
0xb56a01fb6fa3c644e05a7d8521393aeb6cd6a2e0,0.007869989456806900%,General Depositor/Borrower/Protocol User
0x501cb065e67a4f2dea82bdc8509ec8d917c056eb,0.011561629945349300%,General Depositor/Borrower/Protocol User
0x08d6ff0aa97d23e39a60f440b9cd90d33582b001,0.007867431289190970%,General Depositor/Borrower/Protocol User
0x2d4a9806e6bea0b6ac298199f100150b1984052e,0.007866997935810520%,General Depositor/Borrower/Protocol User
0xd84e1da8221eb16d1f56c720e006f98e3fde617b,0.007866869120172350%,General Depositor/Borrower/Protocol User
0xa56b1a5e2534a044a52d4f2b146e8c57264e7337,0.007866480452441380%,General Depositor/Borrower/Protocol User
0x403e454904f6d2488d106094c044e3d1f29bbafe,0.011560601506770300%,General Depositor/Borrower/Protocol User
0x1cf6f9c9e0d4a8b50175713d55ec4f2a21411050,0.007866309144757230%,General Depositor/Borrower/Protocol User
0x05cca6ff180c7f8039060424dd6ee51db7619b75,0.004170858392976340%,General Depositor/Borrower/Protocol User
0x2f12cc5c24d8a4a7bd89cb4e24a03304c767c27f,0.004170340685543740%,General Depositor/Borrower/Protocol User
0x0fe9a0b2157063f0c4ee0de278538a09379e26d6,0.004169601892694960%,General Depositor/Borrower/Protocol User
0x7be4f8b8402ff85d6cf752672fa014510dca1599,0.015251708872165800%,General Depositor/Borrower/Protocol User
0xddafd8c053d8b52e407428a85617b7fa67d08f9a,0.011557538487344500%,General Depositor/Borrower/Protocol User
0x034c082229f3b0907c407976e4ac8b8c6f3094d2,0.004169059150644170%,General Depositor/Borrower/Protocol User
0xd1ef5e9fcfebecb4e7080989154d2a8a9ad7f4ec,0.007862890797652270%,General Depositor/Borrower/Protocol User
0x32dcfafda472f7a1a653747ce2e502bcfaa1eed2,0.004168382201973490%,General Depositor/Borrower/Protocol User
0x19fbe984b75bfbf19f80fa274e777341d75deffb,0.007862318792173650%,General Depositor/Borrower/Protocol User
0x93a5efb36c92bf6b853e469d73513050c8fe4f43,0.004167984195602730%,General Depositor/Borrower/Protocol User
0xff895724a81868c84a55a963f0e52a8dc9c2f721,0.018944216824404300%,General Depositor/Borrower/Protocol User
0x8705e7c8c40ef3b442c03df6c5a3dd125af3db78,0.007861326460645350%,General Depositor/Borrower/Protocol User
0xe5ad6f42343521966b68299f4a74f517e99516f0,0.007861003542304200%,General Depositor/Borrower/Protocol User
0x836a885951125133bd6d1ccc5b548dbc14483268,0.004166474845988230%,General Depositor/Borrower/Protocol User
0x3036faf34f032b841248a38a83e767d892a35baa,0.007860086082432680%,General Depositor/Borrower/Protocol User
0xfca1d6f360032aed079713e5cc47e811609773de,0.007859735809270300%,General Depositor/Borrower/Protocol User
0xf548763e36177e6df54a90ee3d81b57d40e194bd,0.004165004213652880%,General Depositor/Borrower/Protocol User
0xc676f784fd5af80528d1b493848c43960ac0509c,0.004164603463798780%,General Depositor/Borrower/Protocol User
0xcdc2679654592cfce30f3d2da63524548b89e15b,0.007857978733019850%,General Depositor/Borrower/Protocol User
0x7982bd1214cc75e335e49eef8e0cd3f096554730,0.004163776614748270%,General Depositor/Borrower/Protocol User
0x176fce248a46ee2aff2d5f4c76a88129d8d79a7e,0.007857252581491520%,General Depositor/Borrower/Protocol User
0x6e91973dee716ed6859e7bb689c9bd2955bdb96e,0.011550175097429400%,General Depositor/Borrower/Protocol User
0x2dd0febf787c1d9520d1cc8d186b35c6b8496154,0.011550071763353200%,General Depositor/Borrower/Protocol User
0x5e49816ae8d75233e2e059ad632226547cf428f2,0.004161645518157810%,General Depositor/Borrower/Protocol User
0xe9c04ae6877d6d5e74b2e1cf9caf412ba0e83130,0.033714655469456300%,General Depositor/Borrower/Protocol User
0xb1e93953bc111e400f0ee4d361ad153ea204edfa,0.004161625197302470%,General Depositor/Borrower/Protocol User
0xec1566d7781256c4f652bb583636ca21f7c0d0df,0.007854269176621010%,General Depositor/Borrower/Protocol User
0x612a8c633b21df5417c73591ceb67cf557dc1ee6,0.004159134190306450%,General Depositor/Borrower/Protocol User
0xda553ea253e5241ed1aa37885ff84f37ffa837b1,0.004158434480189490%,General Depositor/Borrower/Protocol User
0x5a89306cecf0f4d5242e9eb811e42003dd61a6eb,0.018934827878001800%,General Depositor/Borrower/Protocol User
0x4b50e1f11bcb9a23bb68d33ed4632453e281d65f,0.007851813740254450%,General Depositor/Borrower/Protocol User
0x139791013f6dcc26f4052e6a7b8ed50099e7d15b,0.004157585041696530%,General Depositor/Borrower/Protocol User
0x388242cf99f77f3ad3e5addc741f277dbf23e694,0.004157580256795380%,General Depositor/Borrower/Protocol User
0xf5ae4a2b1aa3b685309597b77d3e679f2fbc3a74,0.004157225911150140%,General Depositor/Borrower/Protocol User
0x71f0e7f01e9c319423c78f7f062f2430d6b55686,0.004156688862381880%,General Depositor/Borrower/Protocol User
0xff3ffe39ac9cd85b9d9ab97d34cd251972c1d78b,0.018932450864587000%,General Depositor/Borrower/Protocol User
0x3ec6732676db7996c1b34e64b0503f941025cb63,0.004155925525636080%,General Depositor/Borrower/Protocol User
0xd82a7721cae730ec04870f282237a9d66a687b85,0.004155855452486940%,General Depositor/Borrower/Protocol User
0xab0714fdf31283e1108abc9a8765eb49b7fcc0e3,0.015237773154383900%,General Depositor/Borrower/Protocol User
0x87b9aca0f8b67ab84371bca7365b89d69ec1b9e4,0.011543619096468100%,General Depositor/Borrower/Protocol User
0x0edf935a269592f6e06fd5e48ec0e1e46921e168,0.011543571808280900%,General Depositor/Borrower/Protocol User
0x77388754f9aeb37791992ca98b7cd356ad2ff0d4,0.007849383538610290%,General Depositor/Borrower/Protocol User
0xf6a993a35f869841a7d147e70f4172682b07f373,0.007848234474911010%,General Depositor/Borrower/Protocol User
0x3f845241b31a113ebed767a591e34512f83e23b8,0.007847544149429720%,General Depositor/Borrower/Protocol User
0x47ac83df48b7253e69d13b2e89d8c0edb38af5ae,0.018929857797200900%,General Depositor/Borrower/Protocol User
0x6bc3b3612f88d358a975ece0fa6c1f2f0c55b082,0.004153172935564560%,General Depositor/Borrower/Protocol User
0x46dcd6e6f34848bf62c8b5749bda984dd0015b29,0.004152739344514140%,General Depositor/Borrower/Protocol User
0xd08db6dd318da7b4e7163cbdf4fc06cecb4e5999,0.015235003474851500%,General Depositor/Borrower/Protocol User
0x803bc0dc45657fc9018c8be9b0e4da9d77d9f9bc,0.015234938288800100%,General Depositor/Borrower/Protocol User
0x0b776de465452ccabcd16a0fb62c4d5980ef7486,0.004151992782209300%,General Depositor/Borrower/Protocol User
0x42c0c856971c2fadfb432f228a29586ef83f9e7c,0.022622415259774300%,General Depositor/Borrower/Protocol User
