Addresses ,Allocation % ,Type ,Sum 
0x4815ee939fe2efec2f7bc415f0ce2282f6417fe9,0.11%,,
0x1113908d3d7aa318835a41a83648d390c39f948f,0.11%,,
0xdb6adb08cd839521ce471845d099b26e2d006894,0.11%,,
0xa7a7e108a88e137ff754306a9501e65c980a65e6,0.11%,,
0x700e7d3eb1127336dc51de98a6d968d4c24167bb,0.10%,,
0x4b7292679d439ccd83b972a5ff848b47391affca,0.10%,,
0x7c568cd932ec35213c13adbb9467b381578be96e,0.10%,,
0x0442b6f5eebe3e36cc9570672ca87cfeadf88c6f,0.10%,,
0x70bd58457196b4168d2e52a7b7c17fbe25873b53,0.10%,,
0x7b912f6bf7e77b977d35b298dfa10d1c7c8b52bc,0.10%,,
0x7ddec281b31b588eae53334e3560f63f803db645,0.10%,,
0x39b8daa2654646e20f9f39b2e90049cbca6b0a3b,0.10%,,
0x9f9692fff5ce2c81737f62bcca101a7a7bc31c46,0.10%,,
0x3c6b375a555ad29d854c8cff46a38fc109ecabfe,0.09%,,
0x80fe9e3dbbb75d44fce3e277ee73af1bd34b62ce,0.09%,,
0xdf42507b9656faea7deb14b8d409f84ed3542dff,0.09%,,
0x6c1013c8c68a77f0fe6dcea54d6f525da2bee588,0.09%,,
0xd1ba0e59b256f7d0d1e1165092bfb19a26517e2f,0.09%,,
0xa182dd254f6d72294d650c57d9b035660fb13a1e,0.09%,,
0x3720e6888af0c9f5e3b3197f133924232ade531b,0.09%,,
0x64c174d4d18be87555bc56ddcd8b71912a4c1811,0.08%,,
0xf1ae6201f681d8539ae07b74210b81187374b0be,0.08%,,
0x17451598bf282da2367e3fd1823f871f4b42b9f9,0.08%,,
0xe052b423cbc4e0103ecc7fafb0ec6c0a911df40c,0.08%,,
0xd2d281a66855977a337ca1bb9bf0ac07249538c7,0.08%,,
0x3ccb805e4e4d97a5f1c2c3c7e98fac843521eb19,0.07%,,
0xc6ccf62b21babafdd777992ff222d92f8ebed4d5,0.07%,,
0xa2d5492986b4d76203621d5fbf48f2c211b1e2c2,0.07%,,
0x0fcb16d83c7afaf2fc2e9f5bfd0dedb2822c85f1,0.07%,,
0x369606edde71fb6ec43353330796544852bad340,0.07%,,
0xa0ffa31c74f746ed7233de7d566f8a4668d4ea16,0.07%,,
0x0594690cdf8865a14cd9d2a9cbdf417184f65833,0.07%,,
0x65877be34c0c3c3a317d97028fd91bd261410026,0.07%,,
0x3e6edba22d9ce22a7168406d26598ae20fe08e41,0.07%,,
0x839191e5a1001342ef0582e1f3fbe3d9753ef222,0.07%,,
0x5e4d8755c0cbd26e8670b27bc0bd21ef84cd881d,0.06%,,
0xe32be3aa9b164357e9df6e056431eaf8aa67bb19,0.06%,,
0x7784b04e1ce6dd7b05d79c83fb631bfd26fe45a9,0.06%,,
0x3a51aa75f571ddc91a3cda24cd6e8a3bf2a387b7,0.06%,,
0xb2086b21c9069fb0ab38d2a2cf79938531cf3e89,0.06%,,
0xed723a2650a03f02cda44d49b789e97e08ff995a,0.06%,,
0x2ea2ce595bd68a0cd1fd34b06df98970952fe4d2,0.06%,,
0x37b917a3670dffba2441ee1773ef9af6257a7d45,0.06%,,
0x6127423b0917f89c6c499c2651104e0f5199d759,0.06%,,
0x2acc65547170acb107f6beec338a26a5f92be762,0.06%,,
0xb453433d2f2c5bb39b66e2ae366360c8d212fae7,0.06%,,
0x0d51c54fcf8d7612b78414e26a27e4994a119648,0.06%,,
0xffc6c17ba803567dd6ef269ed3105e7c50a21be5,0.06%,,
0xf3ddbc4f3265734f361b1bd0a481b4f7bfd64254,0.06%,,
0x8ff70479adad2124316e8688ff5b4b8f0a3d0f31,0.06%,,
0xc75f701f9d1d38e18b1e02d50aa8a283a82db009,0.05%,,
0x42fa681d5d4a936e1a67fa049048764aad0a2b3a,0.05%,,
0x64a7bdf23676fe095180d9331e704f095a5dffae,0.05%,,
0x25e2a352478b83dc0de5d74bec53a8f13d4062b6,0.05%,,
0xc265d8c5a2bdd6443713f4e88c5ee767c3c80cb6,0.05%,,
0x1fba14edae53deab89770c8c9a8bae8309b407bb,0.05%,,
0x3ec90f0cfd623669c6554fd587750baf5a2309e2,0.05%,,
0x8ee9e60e98ab2cccc4ded2ee8a170987091db15d,0.05%,,
0xaac9a0c7750b423cf3b0d936f948b720849c24dd,0.05%,,
0xf022f5a52ed036ee612bdb3b0ff3d41f134b7aa6,0.05%,,
0xa0ad4e0111be3d664262488fb54e2e543c9c2b54,0.05%,,
0xe66b290105f73dd5f38b25c7d4c86d2c5e5a37be,0.05%,,
0x6dd96c7378b697d709ab7fa438793a33128edeb9,0.05%,,
0xa6554d85b945ce01505005bb07e56e6126259686,0.05%,,
0x784a4ca4982c5c3ebbe37c8e4f9483a04e74cb7b,0.05%,,
0x36fd602017149fd6c2161275af8e8f2f19198e19,0.05%,,
0x81ea04c179b82d31662994a68b2582ad9d860f88,0.05%,,
0x707919bbb1c507d25dbf864f79958b76924224e5,0.05%,,
0x54c2b29df02354b0887ddbff2b305a4b77521bfb,0.05%,,
0x62058f928e0b8af1279670437d7dfd9e55e34560,0.05%,,
0xda294570098d1fe503beac1ebb63980bfc48f4d2,0.05%,,
0x7e639a0879ef119fd6a392ce78a029e88699f07c,0.05%,,
0xffebf6d66311148429a29ece5745c75d02b331f9,0.05%,,
0x7c9597508ea3a27d53600b180e23f4913a60fd31,0.04%,,
0x78e87757861185ec5e8c0ef6bf0c69fa7832df6c,0.04%,,
0x0da340a735f3dbcfc2c741847caa229da23edc6b,0.04%,,
0xb4c72d749d666999f5dc1e35a331c31a0f0a35ca,0.04%,,
