Address,Allocation,Type
0x9412ED148CB58a2eaa4B81B2BB2941672d7Fc3Ea,0.00450000%,product holder
0xA293667F04Eb2fc85ccc61D54932Ef5Cf9FAc619,0.00450000%,product holder
0x61D0Ea212b35721e021F56094603165A92410c19,0.00449100%,product holder
0xb98B0c880377ff06b52c179559f74f9b3FD476B5,0.00449100%,product holder
0xBF8641831D15c2701BA122981C3D7A6A2533ea48,0.00448200%,product holder
0x569E0d84FBc09006049057CC6F9538103635fFf8,0.00445500%,product holder
0x3f018E3044613CceA735cE193dc07A8be6190EAA,0.00445500%,product holder
0xb9DCf9677f38D6d1Eb4ec0Dc1B7f04074bA9c512,0.00445500%,product holder
0x09Fb6B8153Af34230372a9C0ef988DA28c5251fF,0.00444600%,product holder
0x85C0B30e719D4FC61c1D8196dC1719779CaF1f36,0.00444600%,product holder
0x469CE8788F99B45ddA2A85807C00d728cD8462A3,0.00443700%,product holder
0x839c92fC98A8EeAB03047Cf851b98822fA58b8d4,0.00443700%,product holder
0xD1206668554AbBfB7F7c94E683CE82EaD7629E9B,0.00443700%,product holder
0xb168175b5E565F78f9Ef3D5863b0a55De1A2984e,0.00442800%,product holder
0x2610BAE6a45c900E49676830cc0722d21e066e74,0.00442800%,product holder
0xfd7b50da848f3e3263cfE7f5A2De23530C2Cd9FB,0.00442800%,product holder
0x962aCB342148E34a522C3B09997932A7Bda27754,0.00442800%,product holder
0xc26008fE5d9Cb1C7254b636287c7E037d7Cbabb3,0.00441900%,product holder
0x54367a09183E290F059Cd6412168921C834666aC,0.00441900%,product holder
0x5Fdb500ba1d9b6Be0c164CE609277cD968C5D45e,0.00441000%,product holder
0x1d47A34E8f854cB6a5383Fa516702B293cFF69f6,0.00441000%,product holder
0xe191fFCbb75d5e33a28FaC4aaD0AECa072fe351A,0.00441000%,product holder
0x6A19F82983bceBFecB03c1a9DdC7e11be880D243,0.00441000%,product holder
0xFe17f20CC440527f79F9f2816122317e7fF51705,0.00440100%,product holder
0x0Ac506a36764bAEb2528e5896C69612524844019,0.00440100%,product holder
0xD7fe48DB7A132C7A6f2a05c1b829a16fA90134C0,0.00440100%,product holder
0xA0c8f98501FDa2f29e1D6a1845cc195353ced672,0.00439200%,product holder
0x1900e40d1942DF3AFa3e34D3366CB17818a912C4,0.00439200%,product holder
0xeCBa8dD55015216D8EfAfFD554c409A7dD831553,0.00439200%,product holder
0x2e1b33f09742Cfb05E2401A8a66Ca3258c9232a6,0.00438300%,product holder
0x8c02588c74AfB4d2bbf161a028f697D894a2726e,0.00438300%,product holder
0xB4B3915e8539cEDd57F992227805082e6b18611c,0.00438300%,product holder
0x037DBeb376900653E8b1744ccfD30f074f9F282A,0.00437400%,product holder
0x69567F33A8FCA66e5aAb56D3ADC74C7bF201cacC,0.00436500%,product holder
0xf27071c352D1845C101d8181Aa4ea70f8d0d6b68,0.00436500%,product holder
0x1c5584B98b06f9E86A6971bD838dC1DBE2C70294,0.00436500%,product holder
0x0af80DDd630c251f57D401ca38885d04F962BfB8,0.00436500%,product holder
0x501C2CAe71D9568da1972b03f27eD2D527D20aC1,0.00436500%,product holder
0xDd10e09482682FC4568C7D1b29A8006544eB89CE,0.00436500%,product holder
0x4F7cFa8641df109eb1d2A725800ca218d192E599,0.00436500%,product holder
0x8E100cA591BBA6CE8b1d174F14312D3Dbc066c3c,0.00435600%,product holder
0x42E3C1B90FB712909B09593c419D245C50942a50,0.00435600%,product holder
0x402A61E972707213E83448feA274f3540178da3D,0.00434700%,product holder
0x9f1021a62738f71299a2036369DE202496f90C8B,0.00434700%,product holder
0x5E2dA8990A9781F90E702837B757A95E7606eD08,0.00433800%,product holder
0xC7D52e6BC227FbCb88B9540BB4fDdE35bC4212E2,0.00433800%,product holder
0x4867DCA57c00641332CdB96A4746b3EB29360618,0.00433800%,product holder
0x10408AD1aB8A3ecEf36C16e56305d24C60559aC4,0.00433800%,product holder
0xA31a661FA0247e04499291C98c57ca23dC2d26DB,0.00432900%,product holder
0xF8292271bcD97bC8C6AFF146A2A93F05946E4B6D,0.00432900%,product holder
0x6DC75Ab02d614ac94537f774C1DAd8C8F6d0f6b0,0.00432000%,product holder
0x10fa2A72C979Ba2D0E98220d830Bb9e1a600E29D,0.00432000%,product holder
0x6f195A29D708Cd13C9b6f43B48Bd6E4D74ff0598,0.00432000%,product holder
0xA5dAA2DA851eAab7F07f86727a56c5E5eB3bE1eA,0.00431100%,product holder
0x85D28a79af0b928E84C5167C1107d4352f470dEd,0.00431100%,product holder
0x0038149B37738c52D0c454aF2F8bC9DF4980bC56,0.00430200%,product holder
0x71FB5C6bd1766998FA304dc11876e19dc6A54Aa9,0.00430200%,product holder
0x69E1aE85B85ddF92e3D1b7bffe5650b36b2536B1,0.00430200%,product holder
0x8193b8A8044eeb157BB800909B3D931DbAae08E9,0.00430200%,product holder
0x2698E0a6256A00bD0bAFE2eDB48AdC50e39697d5,0.00429300%,product holder
0xa99F3A90205DFB111BDFdeA74Fb7D8cb06F22A51,0.00429300%,product holder
0xD04306F9a9E951822565f598BDeBAc98Cc87072A,0.00429300%,product holder
0xd75523c1D7feF9BB361020F2BaA2d18f96C7d3f2,0.00429300%,product holder
0x3959E4a4746F7cFbF0902547895AC1b1882b829C,0.00429300%,product holder
0xf8A855d059CdCF11fdb8de9E5e4a9DFbCEa39edF,0.00429300%,product holder
0x3d25C8cb2E13A3022a25E40076E70aE13F2849b9,0.00428400%,product holder
0xA22fFcb5295C1bEB7238E3914E19e0bC18Db8f23,0.00428400%,product holder
0x4738c8b9e0d7b48db4056BF017D2F90b2319630d,0.00428400%,product holder
0xc56D7929Af67B3f37D3484B57Fc92E2377D04585,0.00427500%,product holder
0x49Ea3cA642E40a26ceCc9789fC7dA37C90CEf943,0.00427500%,product holder
0x06Ee2BEF01706908bc4Ac8babaA20ebd226BB67a,0.00426600%,product holder
0xDcD082a4520929dcE240cD1E5233339f7e15c661,0.00426600%,product holder
0x046020bF59D0896371c0388Baca5549E566B2f73,0.00425700%,product holder
0xB57766cA563a9386bCbE3806a1bCe44008868538,0.00425700%,product holder
0x32b3654B6bD6fA89FBcA57713101bbA35bCc6B57,0.00425700%,product holder
0x16472ee8375af34581e9b486dA02389DA194b281,0.00425700%,product holder
0x1B7f0c987D5D01a4d756D1D5e0759F08E8489469,0.00424800%,product holder
0xe2BF9797F0B6D4E0e01d1f9B040B22713993184a,0.00424800%,product holder
0x1D7D5d147Bb8d045BdCde7007bb0Ac4DE076F0DD,0.00424800%,product holder
0x09BE09AB4fC384a9744A80EB2233B9Ad44b851e2,0.00423900%,product holder
0xe17E85E91B3c04025bAF4dd23AdCEdC7a7e7cE12,0.00423900%,product holder
0xc4dA74de39DFa51634bf6282761284b0FE4F88b2,0.00423900%,product holder
0x2157AB1e958Da28d79d7602ed2cB391E263Ef7ad,0.00423000%,product holder
0xB0CDceea3dE83a33D891c5AeCFbe4187733D1D91,0.00423000%,product holder
0x77375A8c9d13bf79Afb2a87f1B0ac1dFd5F5Bf66,0.00423000%,product holder
0x4D0863dd35D32e527E0f90AC60E80c55925d6D87,0.00422100%,product holder
0x7C818D46ACEf870ea88137BF553594f4803872cA,0.00422100%,product holder
0x37AA61a0B010e77b6E9adF5a2C8D869c78E2FD15,0.00421200%,product holder
0x9B54708Bd4BDe8Bd1DeF7a330bbA2425DB75A684,0.00421200%,product holder
0xA0B67e1BFA11F1Ea257BDe2bB3CB89822aEdfd23,0.00421200%,product holder
0x7e23677b7B83F6e81D9137813f279E73e70Be97c,0.00420300%,product holder
0xdCA6C76D678fcBFbE8A9239E6805F8e8452c5B2D,0.00420300%,product holder
0xEafdA05f28475211735E9eCf0890278d73Af7879,0.00420300%,product holder
0xf322b31bfe11B2BBD9EbC9a72141719c0aE87dA8,0.00420300%,product holder
0x5C3A9dBCFdA0daDB8585Ee2eF2F9A4b074D3e625,0.00420300%,product holder
0x3796B9dd56Bf235bA425fd14872537cABFD52a15,0.00418500%,product holder
0x37f5E5aaBC23E9891c33Bf128D6D2E0557225997,0.00418500%,product holder
0x63811c986562e2f639B336dbE8673f45742636e7,0.00418500%,product holder
0xaA607a524d299F367B0BC02E8D4Cf077BE11c21D,0.00418500%,product holder
0x61C33c75674800fb42A5FE02C04f8bf8146a27D2,0.00418500%,product holder
0x93635928B3c5561dF6310eCd73afAf97093c5826,0.00417600%,product holder
0x5A7051BBfbdad628bFF35225139A896d657cBff3,0.00417600%,product holder
0x6843a2F81aCc7f5903359230E54E667703416DD4,0.00417600%,product holder
0x364A19E6D6F47a333D48a5639295646a87D51bfa,0.00416700%,product holder
0xd92f0f3Dc21046895b7310b41b91492E395e0ebE,0.00416700%,product holder
0xEEE4C53D23F9327cD1986Ab74Ee6E6D434882A4b,0.00416700%,product holder
0xA47E21BeFA69F9f0D093749581872faD441984F3,0.00416700%,product holder
0x7fb01007C8F9E5145f69950549b6B952746d4e6A,0.00416700%,product holder
0xB97F255b37eEf7D47DBE1deBBECD1f2eCFC37Abe,0.00415800%,product holder
0x760cBEe59fcb9ce3B9ABB104682B04254D7E0Ac8,0.00415800%,product holder
0xddc431aF4DA6c95FE32E89d218C3a28D4dEe15EC,0.00415800%,product holder
0x5B3F38Bb808afCcD8591FF9cbb6DDAD3a8DFdD31,0.00414900%,product holder
0x5385B0530EeE346597D128281837A959AaF89315,0.00414000%,product holder
0x5a1A0394a91905A741e4E6b381f4Ae1e65c7F09D,0.00414000%,product holder
0x9a2Cfc94f61e617C07a7976DE16C9eF6FaB1805f,0.00413100%,product holder
0x77514B384B298caea936b43bBf9fC351E8Ac5315,0.00413100%,product holder
0x52987583E7742458FaB5e8a6e61c12010A603F64,0.00413100%,product holder
0x12f787d5833b8B65F9637A5d4bbb163b7db531e1,0.00412200%,product holder
0xe03D0920084E051A88315Cf62EDC6B437be40589,0.00412200%,product holder
0xa119E544569CBa0daefea99B44c4097F4a2825ab,0.00411300%,product holder
0xfE6FeFd900752bC7eb04DeC39032352fD011301d,0.00410400%,product holder
0x209cF5d4aAc645B0C7287acB1d181c4736AE8986,0.00410400%,product holder
0x0e2549b61330b5f94237020AA48d942568B0ad9C,0.00410400%,product holder
0x0E4b251ae9b2A4BfEdE740faad78e25F59a5746A,0.00410400%,product holder
0x6da7acDC0500Ba05785220cE39014b581F016f80,0.00409500%,product holder
0xD8a3bAb800a88dc06459213105A909dB6550B3Fd,0.00409500%,product holder
0xa5A3404d59639c4C73401fa1B8a5Ef61CE9E5450,0.00409500%,product holder
0xB81ABFA488CFE0E2c214766B4B4d7e79d10707E1,0.00409500%,product holder
0x1Ef8545f1f8E82DA5E4975Ce30d8fa0D52F32C8e,0.00409500%,product holder
0x89d445ae5D646D2307457517db9853cE19951e21,0.00409500%,product holder
0x8f876AF83911a818FEa3F07666B884A75fecB522,0.00407700%,product holder
0xe9C885046A52bF4728016275f881efe890352211,0.00407700%,product holder
0xa6E7A634057445640a2715a4bC0c0cf85CA4E050,0.00406800%,product holder
0x55C94752B98deAc4AFC283dc52116179D1C8D0C6,0.00406800%,product holder
0x1a65aB3f75F802ab7829f558d8F680c58a55251d,0.00406800%,product holder
0x27137B08A687920c25F9f9B2B5850451cAb8D8Bf,0.00405900%,product holder
0x3Be7D1F49d5ae94e598F352116B088d668E49AA3,0.00405000%,product holder
0xb34de34BE0eAe92AB51F7a5dCabC85984E647f79,0.00404100%,product holder
0x7772e14Acc07BbC8fEAC62134450bb96C9B75af5,0.00404100%,product holder
0x5b0b0097675d89B956B0070ceD8E465e50Dcbe05,0.00403200%,product holder
0xDfEbBb769018c8e5b51044f56296AcbA4aFa824C,0.00403200%,product holder
0x19d9288fedB474a1Fc534Dd548014164F7501f31,0.00402300%,product holder
0x4F50B5Aec2e3D4fb0a3e0F1F93621A90210597ee,0.00402300%,product holder
0x793f2f026813F94AE8A8938A2dB06Ee400Fb102d,0.00401400%,product holder
0x80B3153F39Aeec1EF68Adc038913698e103E6e1d,0.00401400%,product holder
0x6BDd846122Eb546Fccb3C362D9C8324affADdD5C,0.00400500%,product holder
0xF357E3192827eC5Cae13590fFe833db8FA3Ac0e5,0.00400500%,product holder
0xA10d11eB58c417b639fa977c297275e6db6acFCf,0.00399600%,product holder
0xb0Bcfde547E15c48fEFEEd2Cc021F030dE4f317E,0.00399600%,product holder
0xdD0D2FAFa1f76355Cd4d187084CE9A9CA9D28339,0.00399600%,product holder
0x6959FE71053A1CB646b5603634Beea1Ba65aFae0,0.00399600%,product holder
0xb2113f30c8d65B8FBe086Bb52BEF989cb35Fb932,0.00398700%,product holder
0x597078723e82a101AAb82a9381a90E51272e09A6,0.00398700%,product holder
0x7715EdE921030487dc27DbeBEb921a13B6c00863,0.00396900%,product holder
0x291865E69F9e9EC145858574b4FF538E79C9adf7,0.00396900%,product holder
0x14f6ec7Dc558086505d7A132769374a68F9c0b2a,0.00396900%,product holder
0xe8E83Ddfc373BBBD22eDF5A80a30eC7DEd8f2b47,0.00396000%,product holder
0xA8435c600d7588333B1E26a7Ba9890620D0e27F7,0.00396000%,product holder
0xA60aea45459B168D833F913D5901AC84D5d554D5,0.00396000%,product holder
0x2E20Df63F5FfB0578cf4ccC223cb3003A50200b1,0.00396000%,product holder
0x11D246D75C00651afC24FC41cf450F9A6334fEC3,0.00396000%,product holder
0x05D98bBad5E075168B3aEAe4934aA0e64d188752,0.00396000%,product holder
0x5ACdAbEc96C1D2bc16C030b7dD98D2A8d669DC98,0.00395100%,product holder
0xeF52C4e91821E3A212bA29E901781A4760006c1b,0.00395100%,product holder
0xebe9B192742cBee2c0D1b122BDEf466145f32BFd,0.00395100%,product holder
0x6b83171eC4762A1da5052974e1D168Bba19538e2,0.00394200%,product holder
0xA6f1836b80C4259EDbc743276B1f6A4140A1aA7B,0.00394200%,product holder
0x9848A28343DD74edB05eA1fCB838aD71DF0Fe641,0.00393300%,product holder
0x090D33433eF6a2f21343f2bB342B17f569EBb009,0.00392400%,product holder
0xd097EB01348aF1acf6758860e70dcA86AaC6B17f,0.00392400%,product holder
0x6a8fA79017C507f83Be798A219959C8bE41b80f9,0.00392400%,product holder
0x7A70EcA937f10234c42b4dAED0970FAe6f88DF15,0.00391500%,product holder
0xeD26bF7Df1B5b0AEC7089e4990AD6B4cD729cB48,0.00391500%,product holder
0xb1F63d177fD6A8Df51e85Ed0DBbf498f1D778C84,0.00391500%,product holder
0x40055eE1E45E97C3338D3cFc1aeB1c1A92C8290b,0.00391500%,product holder
0x018A5aB807C9235AB26501d3655c189E78C1ae8d,0.00391500%,product holder
0xe798C1BB2232dc3cAF8776895908160Be7De46d0,0.00390600%,product holder
0xF4F7da2F1429B9260595035778cb842665920e08,0.00390600%,product holder
0x1B081542303d27A705Fcff9512b45c58dd7dC4a9,0.00390600%,product holder
0xB4e29bfAf1c0534fb97aCe4f68595D61CaecF7e9,0.00389700%,product holder
0xF60615829a3a6b960970dDd14AeDAc0c301835D1,0.00389700%,product holder
0xaCaA200A72BCc0cAd1dCf7e0Cde1c9c7b551C9a2,0.00389700%,product holder
0xA882C04377ff264B776401aD7B5807F1eCB38A9C,0.00388800%,product holder
0x166B03a519bf2B1c9EB32B702BbD1C0b9b17b2AF,0.00388800%,product holder
0xd56EE5Ba5A52e15f309108BDd6247C69B4F624C2,0.00388800%,product holder
0xb796D1832Ae00383EdE108e29602C2bc116c8047,0.00387900%,product holder
0x45a1f7FABfD9c69384f75740A8C1CC4aeD33D7A9,0.00387900%,product holder
0x06F941a1E29630Fb4a6071EfEE80E9A90fe00352,0.00387900%,product holder
0x4F7dD098060F64e698EfdE35d5E4edA655f65F07,0.00387900%,product holder
0xAb0E4496a4F1421e6d8d16c92a141424776dec89,0.00387900%,product holder
0xFBbA43C27Ed6F0e2D2d1d28aADd7Df04B1B8Fd2e,0.00387000%,product holder
0xdA934CD04B07177C82B8dcf686BC7F8799ff9cc7,0.00387000%,product holder
0x4829f3BbD5508707339547EBEffAcE2b4c86d3b5,0.00387000%,product holder
0x873ab3A020BdbD86Ec82C418EE6401B55b7fEe9F,0.00386100%,product holder
0x2F554cc12F7Fc113288E3D0153891973651feE59,0.00386100%,product holder
0xbB90BaD35735F910b0c7604Faa020613275B4D23,0.00386100%,product holder
0x0e51632B79ca39813111ea6a75f3c3ab4979fEa6,0.00385200%,product holder
0x52375c419918b9F8220e225De0A3b306254547B5,0.00385200%,product holder
0x3e7Ef24383826CdfC73256AE8c4b4eB884EAD8d4,0.00385200%,product holder
0x78A6B4e4476908046a86E6eBc1f62C67Eb26b289,0.00385200%,product holder
0xC9B22c2bd90C92dB66948D615c6F85f617aB179b,0.00384300%,product holder
0x903e3b2d43c5a61AA1c1e61e57E877256e070Af3,0.00384300%,product holder
0x1cDb89879fC60cd7454f9c1D3a835ddf18249832,0.00384300%,product holder
0x80596A01Bd46B8a0899f6AFc62298B5bEF163D07,0.00383400%,product holder
0x29D995Cc607eB5D2892923BEe73fBA39a05743ED,0.00382500%,product holder
0xf0C0A7A705f34914b725C0aDC8942645863d0E22,0.00381600%,product holder
0xdb21b58c882b08Ef367D2336AeD9E234A9Fb9b20,0.00381600%,product holder
0x0E12d5B7f77F44D10f34f08797104cF55322B0a4,0.00381600%,product holder
0x6b64FAC0FDEfaC6f41642bF965260cA460f3a5B0,0.00381600%,product holder
0xdd08fB1b04Dd705B3f31834734D943C1E2629d03,0.00381600%,product holder
0xFDe17c8CC957a7d1e6dc19aBa3C0db48c7439D1b,0.00381600%,product holder
0x6ac59AF4CCBBaDB517EC4DcB9Ad9142715096b99,0.00381600%,product holder
0xdBE934d53b70B68C4145e0aa61B29658D43d11e7,0.00380700%,product holder
0x7Dd75689C5aebfd2aa75Cb5172D51cf4eDdC9Ff7,0.00380700%,product holder
0x10abe755664890A5F635BA10BF8fFa09B08d820B,0.00379800%,product holder
0xD01740160ADa5323fb54B32Ed0B98ec31dD190C7,0.00379800%,product holder
0x173C6FDF35Baf6f9b0451eEeA9d0a5Cd585Cf6B0,0.00378900%,product holder
0x29f889fAc52A05386073bBa0e047F4873c6e0e0b,0.00378900%,product holder
0xF98B3aEfac3Af24c5A98CBa3aE1c40dA6b713c01,0.00378900%,product holder
0x436037761dEC038cBe18323355F75F7f8Eb18d39,0.00378900%,product holder
0xbe5FAf81c04E3b5344DAc11C5EF9B7511ee25c87,0.00378900%,product holder
0xf573ab1f49e9A0bd7AE3f0E0b5F2069A9cf1a122,0.00378000%,product holder
0xd4C9E428A3E3fdD8B69DdD3f63A6bFe6b2ba2064,0.00378000%,product holder
0xb8187b9ef4f81061Ee346f0e320896A881542E10,0.00378000%,product holder
0x3d80D3b2544b8f2Bdc2a8b8bFf710402A2876B70,0.00377100%,product holder
0xB2891dA438482cbe6548C0e106dcCFb86198Ec4D,0.00377100%,product holder
0xEc1cE11C555ff865795ba6577da4C1F4fD3DB263,0.00377100%,product holder
0x3d692E136168b5c3DE958Ee5B31fbb592D4F0f1D,0.00377100%,product holder
0x10adaaE4c556CeC86489618072a3Dc7CeDF64EbC,0.00376200%,product holder
0x16393fCEd4Ca637a3699cfF8e4E0eFcb7aF16bC9,0.00376200%,product holder
0x26aeDe61C0d8Bad488291BB74990fEF68c15e084,0.00376200%,product holder
0x06a91Bf2D3323AD2B6e5b40154036F17060f825C,0.00376200%,product holder
0x45D7158EcDe67B7c87146FA3390C8c49e460CB6A,0.00374400%,product holder
0x7a49b2D446D42e5D243Db07f1a1897BC1839d6DA,0.00374400%,product holder
0x94085eC1ACEea70F48413d8Ddc90F161ebda53Ae,0.00374400%,product holder
0x4CF91FB86650ebff1799C9Ed314773C49178a2e3,0.00373500%,product holder
0x29Af30F6EF3F84D0F12E5a14D1964d304518FDc7,0.00373500%,product holder
0x753A56e733351683fD4E904e0C934206E5d69d5c,0.00373500%,product holder
0x2E2E898E85571807f4fc63E41d37B612cb7832d0,0.00373500%,product holder
0x0302f495DeeE51627014E73E3b5f937fBdFb2680,0.00372600%,product holder
0x4a35f4047c4b8e8E8Dc2Fc82C336BD60784178D5,0.00371700%,product holder
0xb10113471e24a6f5Bad4922b09Ce5adEB34F8662,0.00371700%,product holder
0x5D5119df5DB720Fd12BFF0d14096dB5762f523F8,0.00371700%,product holder
0x5F98bAEe62589e4Bb91be5cff17e14EdAD7b202a,0.00371700%,product holder
0x89A690596E4035720423c181b467d00d45Db94E3,0.00370800%,product holder
0x530cA4360507b9732f7257Bc8a186D059a75dCCd,0.00370800%,product holder
0x7bEf3bAF46a7eec79ed287f6678c4baa158A1704,0.00369900%,product holder
0x6671d17B7967100c3C8e565F80eBeba5be6B7ab7,0.00369900%,product holder
0xFdF352495EFe7aecf37a6a7f1A912491Bf72Dd8c,0.00369000%,product holder
0x127Db18F3C3289CDE7B3f69D3EDE4AD111b846Ef,0.00369000%,product holder
0xa848b020CBb3e26C99C901115ea68D6741DE4BC6,0.00368100%,product holder
0x26Ab90159ddb77F7526c1834BdA4fb713af79CFb,0.00368100%,product holder
0x7C9B9C1dF29CA0BaC1C91fEB1401A20aB7C820A6,0.00368100%,product holder
0x433055F03b75157c47fB972ee30453333cB2e1d9,0.00368100%,product holder
0x9a0519E68974E99f0AccbbA8d19E1ecA53e4d14a,0.00368100%,product holder
0x3787Eea0767fE73d272aD543651Ada3F4dad8279,0.00368100%,product holder
0xF9Ca51C57f70bcf33dCc0bB22bFc5B66C8f9AaDd,0.00368100%,product holder
0xD5F83F2D001Ff45c472a6A44211697B3479101B9,0.00367200%,product holder
0x43Bf9BDBE2FF7F7eF36A9C26BCDF73e81D77d220,0.00367200%,product holder
0xD518343B419116aa43A54C43039aFF8b438950F6,0.00367200%,product holder
0xD2508Ae76b52b68B196869fA34202766030aDA5E,0.00367200%,product holder
0x737629cF2E289a80471465431d9F9e41491deaC2,0.00366300%,product holder
0xa79a7FF3093b86A4ee75b46c5c25fA4fA8F3D467,0.00366300%,product holder
0x1837c12Cc857059C17E56D914E41Ae0d83D1ea35,0.00366300%,product holder
0x0818F6E98A6b62E02A6A258458Dfb579FD2387C6,0.00366300%,product holder
0x3bE268eda391297a20B681E1319B178808485BA7,0.00365400%,product holder
0x702a304fE8B78703d4bA96c76326eAe040a12f44,0.00365400%,product holder
0xc3Ca837874CE3a2dd04e953F703000Efeef3F930,0.00365400%,product holder
0x89b64A18Fc8080f77E2889B064dD387aefB0A806,0.00365400%,product holder
0x8026889e7A44dfA27ea965F6F4f72e4C6f90aa55,0.00365400%,product holder
0x84C6baC8A4a7754317d16ad37eCF5e4B13BF709B,0.00365400%,product holder
0xDe13AE64205f3443eC3833B0612D0e34BF1c6F33,0.00364500%,product holder
0x57Afea94C4928e8d19F6DAfF712C35B8bCf64bfA,0.00364500%,product holder
0x04A7A916A6b02C5F45227b494E0324381EB80718,0.00364500%,product holder
0x613cF9bF2AFe7e572b95E0616E4d6b77B5365872,0.00364500%,product holder
0xf604485E15C544dC7f57417F208afAE8F3701488,0.00364500%,product holder
0x8561FF5de680B99C6c1ce8F7aAF37fa150fFAd94,0.00364500%,product holder
0xaA491F4eD7B9cC387184185a732803d53a4031cC,0.00363600%,product holder
0xdd0bba96188F6Bf2335D4B019EEd6d948ab04100,0.00362700%,product holder
0x6F2c4676f8750e4D5751BA72aF21FBd33f325444,0.00362700%,product holder
0xF61ce28e759C498E990b1f2fd4AEEF32639D367A,0.00362700%,product holder
0x6d2948766222508CE63be42ED60361640f42c611,0.00361800%,product holder
0x877804B9f8d8b5e33453A05D114e60ed8F5EeF47,0.00361800%,product holder
0xeD2F08Dda34d58AF6E4907032a719ED52F524b74,0.00360900%,product holder
0x9cA112f13f5F6621251aF6F7E841FB3c6cFcF509,0.00360900%,product holder
0x09D7Cc8bf8B8e3BEe481f1a35F50fD07a60f155d,0.00360900%,product holder
0xBD3dDab3bfBBbabf76764d7aa24669d144F115f1,0.00360000%,product holder
0x196066a9031305338f69c5432c927e81a1593fEB,0.00360000%,product holder
0x0218602cB8434C34F45dF464A57b1f4C59901883,0.00360000%,product holder
0x3485337d7c4969D54A7FA4186DB8c209507e2664,0.00359100%,product holder
0x936A0301C3aF70735cBA249d5F3a96559028f880,0.00359100%,product holder
0x8b6B50ba94357EB3Dc5F306ad691006220C316fD,0.00359100%,product holder
0xF7c30A9F6A70DA06AEe203bE6c3123b04204f428,0.00359100%,product holder
0x6FC0AF3756C7300943019E7349BCFCB80e76966c,0.00359100%,product holder
0x86e1268B2A398001a9ed466c3578be9283602D57,0.00358200%,product holder
0x330Bce303d27Df0eb1b856Da3464278DB1DB1aC5,0.00357300%,product holder
0xd0d0c983DDD2fC008BDfD9a88e99D067d671a3E6,0.00357300%,product holder
0x6a778e61edBEFCdA241AD6370E08997583E7ABdB,0.00357300%,product holder
0x84B81987f6CA3Cde2A50dAca42a58A132099C731,0.00357300%,product holder
