address,Allocation (%),Type,Sum
0x933522fbb4c067652730bbc8e25d7820f4d72a60,0.01818%,User,
0x269e49c3696f6c88abb55a9743926b82d6d21f94,0.00606%,User,
0x3c3555f921cc71fa4c8bd95dae41dd734ea65ead,0.00606%,User,
0xa454ba5b852114a2f05d06a69f709da0edd80d40,0.00606%,User,
0x18800c302cd224dc5ac03767c0556e7530fe4f2c,0.00606%,User,
0xbd0b9aff544d0bb731aa8d782571169da53b897e,0.01212%,User,
0x29d73a6aa3ef652a4abcca50f9254946152076cd,0.00606%,User,
0xe120d9baeb9938eda813214b3edcd3615725c30a,0.00606%,User,
0x1b2aa504631d48621ebce87708894c088052f9e4,0.22422%,User,
0x6ca7efa27a128296a439a83df0bf0fd06948e9a2,0.03030%,User,
0xd5d3cc6d69764c66f430cabd801bfcdff45ba9d7,0.01212%,User,
0xaa6b38df6d967f92de220dffa05c5f8dc6ee8873,0.03030%,User,
0x695efecf3380461b213323b01a6624092f660d64,0.00606%,User,
0xae1b990dd38d325882f1b9db7dee8dab7c916308,0.02424%,User,
0xc0eadffec69a90b71a89e0970311f123245be6eb,0.03636%,User,
0x53859254dce0ea4cef0ff289a84d760818eeb0f6,0.00606%,User,
0x86485117adf98a15de03a6cc0564ad0fc3846723,0.00606%,User,
0x12d3c902a478576acfb5b2080b453267e48c1752,0.01818%,User,
0x13397266686f4c22d1ac772817bd42729bfe82e2,0.01212%,User,
0xb3b739887fed336a39f50598d16f7d37d5e9417f,0.02424%,User,
0xf7d3bb57e517935ff8332f75b62060aaa0486326,0.00606%,User,
0x4efd066d0fddc68f76942e85376e3c85a350e4bc,0.00606%,User,
0xbff91df64437c60bc8f14a866886fdea4ab12604,0.00606%,User,
0x30393b8ba5ac60bf5adb6d62f0b56558ffaffb79,0.00606%,User,
0x860ece5071ead48850fd49de978eee402b70bf4f,0.06060%,User,
0x60f218b282fc066adf4205a9776a1af8f7a354a5,0.00606%,User,
0x3bff83da8837964fb6ce2ecd255e03612abcf332,0.00606%,User,
0xe754dc0676a8075f10f05d5ebf414151a0a68a9e,0.00606%,User,
0xb01e748dc86743ef454d7bd4666af7b17954b8c5,0.00606%,User,
0x0d8430cbd0cd7b991d3c0c816b30e1c86c11f6e9,0.00606%,User,
0x53051f6b223dee1c8a544828f5de4bf6f709913b,0.00606%,User,
0xaa4bf05e24716c2c0696e7abd29094561f487cb9,0.00606%,User,
0xcb79b51c83270fded993af6570864fce66dfa420,0.00606%,User,
0x2b7e0779e53669ea5974ecffd1241ef0be5acafe,0.02424%,User,
0xda91a1222bc196b81cd0e73f243323d075a0b145,0.00606%,User,
0x935e785fe473cd811575b1343f594ca19623dec8,0.05484%,User,
0x5fcbecbba1338bd15a39912c7b37c97dff40fcec,0.00606%,User,
0xa06f5037f497ab289f6dcbc748322ff717ce1fcd,0.00606%,User,
0x5ae8a923c577b854c5835bfbec4f19c83c15dd31,0.00606%,User,
0xdb7234fa397e648a584e606abf6da5d924c0cdbc,0.00606%,User,
0xfa11ed9149cb8cfce5adb20fcc61839caf335bf6,0.00606%,User,
0xbdff43ac2dded39ca73c070ab541a8df03cb28a7,0.00606%,User,
0x57f51199c10268514f7da3a85641c15dec65fdc4,0.00606%,User,
0x56863782f09e535e7e7f48c55b36f10f334776a9,0.00606%,User,
0x2c13e11524ff69c6df547eddf61b7f74efcf14d2,0.00606%,User,
0xf1b520c12facc12ce3a70a800bbd643e9f1cf05a,0.00606%,User,
0xce5b99d51c9ba8bd5e74b8fb379f68481e2bb4f7,0.00606%,User,
0x3440e6a450c2de12be0e34b2f41c53b8bc66628b,0.00606%,User,
0x970fcb9eaacdcae94b3fd864f36f29e8091f537f,0.00606%,User,
0x2c4f3ffef55ed85c0ad886df121eebf49be5d2ce,0.01212%,User,
0x6f69f917de76401b7b0a01b4ee722c045d8161ad,0.01212%,User,
0x111c9a6df1681da50d10d4c778aa2f5743977e11,0.00606%,User,
0x1220aa10bc62b0b890ef491eab9390303010c885,0.00606%,User,
0xa164dd8f5bff81f812dd82b56c464f160a2d44c2,0.00606%,User,
0x6bc5764bc3294342fc7a40eda3d66cd3b0b0a66a,0.01818%,User,
0x6e741c944c51ac6c5a92adc0f325db88a7c63964,0.00606%,User,
0x214d740e69f03607216213cf51955f1903694f3c,0.00606%,User,
0x722b002c48b766b70ed44419160b2b7f7b8bdad5,0.00606%,User,
0x25213095e8484eaa8d0031561d722f6e058278c3,0.00606%,User,
0x3ed41c36b4134c7632fda781135b0c4053bb99f2,0.00606%,User,
0x82c7986474f63e892bd4d9cbcd6963fc3af74060,0.02424%,User,
0xc9c71339124b917feef0f319703a677769874bab,0.00606%,User,
0x8f1151dc40a51d520ecb5b97c661b2723e877774,0.00606%,User,
0xf29ba6e59378bfcd1ff433ce2389ecce8d167d87,0.00606%,User,
0xc7873c81487c3bbae46c0d13e861d437346a6459,0.00606%,User,
0x18d35df03d3406b0c92e5e293a3b266ba3ac4762,0.00606%,User,
0x0578aa0595e0c83530dcde1d7a339479bfe6b0b7,0.00606%,User,
0xf67bc5e39b61e77304392a953a39886945b773c0,0.00606%,User,
0xc21201247427e9fa68868e75f7581b770f07129b,0.00606%,User,
0x3cd29a4b9a750c2140b6fadb8ab3a7484c6a95dd,0.01212%,User,
0xba4e1d116cd8d1c42d7c036a5ce2e274df4e3374,0.01818%,User,
0x410ba5159bc0ee08abaafb407ae0c99219fc8852,0.00606%,User,
0x0d4c74c2c80c7d1af1b0f7488d09dab8ca82d1e1,0.01212%,User,
0xe9192896564b57e6d643a8833b47676c9cba38b8,0.00606%,User,
0xcef3fe4013a08545a753af1de45b5e965ca622fc,0.00606%,User,
0x0fe6a48278aa234e5c7cf6c5e587084fc08c66c9,0.01818%,User,
0x368ec4b07c504cc0fedf1167da01519414a6e337,0.01818%,User,
0x17939a43467e3f6d2140a51df4f9426160a2a2bc,0.01818%,User,
0xf7455a8bc4764b8d9f9f9b787ace974fab7368f4,0.71508%,User,
0x2115e23a90bbc25c2500f4b158f213356ad292e0,0.00606%,User,
0x4995b5bf7ce5649eb3dda12f8653d9ea369a88d8,0.00606%,User,
0xa9d38a53c940b54d099a27cec1a76817fb5e5f69,0.00606%,User,
0xc24d02a63807624d61330a479c6b92e3f66fd950,0.01212%,User,
0x9658eda922335afb9835055680d91bc14579e909,0.00606%,User,
0x665c24f3338a2414b420727bbe21a86b772222e3,0.00606%,User,
0x512707782983b6dc739fd5a9b3ce8c5437c0b63b,0.00606%,User,
0x9580f3b662197f5d57abe09a22f1aec1e2532640,0.01212%,User,
0xf3777331b802c74356bb96beef8040cc6597f68d,0.01212%,User,
0x311f2b05f8c9dacf4443da9951443664368e726b,0.00606%,User,
0x0a3b6122c7a1953ac08c0d53e90ad5dbad1e747f,0.00606%,User,
0xb6e00ce1e55096dd7eba166d806afe12e6db201c,0.00606%,User,
0x6f50fa2026ce9753b21ac926bca9cfac34fcef82,0.00606%,User,
0x06b6300de45ff7855ab9e0d2f86879782afbc663,0.00606%,User,
0x83a472a864e2aa4d24ea424cc264ed91e80525ee,0.00606%,User,
0x67288d1a366143c863a1dfdf45932546edcfeed0,0.08484%,User,
0x00b9070e042fc812047b00ac41c0d3c631ba06b1,0.00606%,User,
0x37f77e31a0d7eab76f43b1a95205b9d97d02cbf3,0.00606%,User,
0xae4cc02eef25f4144809e824bf5eeb89d40a24df,0.01212%,User,
0x3523bd22fb2d42a4e83a9a66ec94dfc5f50e038b,0.00606%,User,
0x31349d3d20ebeed73920cec235ed6350da79b212,0.00606%,User,
0x7b0bbfdcfbc5dd64d3c16dad708f6f1083f718a2,0.01212%,User,
0xd9b7d743afbfcf56841a98f56dc45a07e44f29b6,0.00606%,User,
0x1d1d122649b52cbc4218e95d060c046e6acdb5f5,0.01212%,User,
0x5df97f05f62452e92c87a056979db224418e5804,0.00606%,User,
0xabdafad5df04c728fff5f58589079b0d1b49f200,0.00606%,User,
0x735c0920c87ebf4b629a49bb46e57a68c8e1d005,0.07878%,User,
0x06bbdf9f955d6be08e8ef93270d4b4427444a56c,0.00606%,User,
0xa323cd1dd1eb7139d69b82784e8c41c7622c816a,0.00606%,User,
0x8e507db1f004f3a4960ec05edc6603df8f93174a,0.00606%,User,
0xf0b2908c638bc18f018933928d079f930a3c976d,0.00606%,User,
0x39d7664cf82f1b2194b10b2c6eb99b5c07aabdf2,0.00606%,User,
0x3ac2f283b34c8c8e7e3e484a63d0c7770d5d2bc2,0.00606%,User,
0x34d0d8def3464ec38ec2a56f01c1d5900a21d1ea,0.00606%,User,
0x081c4955a2f9dbe3b89c84a6c527cefa6d1eef45,0.00606%,User,
0xb9d24761ebb3e3a88b8cf20e77f56ccf026a2044,0.00606%,User,
0x7358cc8256928ca361226c82495f2a27655ddc57,0.01212%,User,
0x56bd85dd2ec574dcadb96363453f23c24d1051f3,0.00606%,User,
0x8543c1b008693db4ad18407f6016b08348160aeb,0.00606%,User,
0xe6a6fa96ab415b0626e06c69c5ce788b60381029,0.00606%,User,
0x24cfc597c44c77a4b14af2d63c71cf92c1300c5d,0.00606%,User,
0x54fb2d85d4c6da7f71bba9f3a1b5047a25603f1c,0.03636%,User,
0xd846cef67f396aef7079a92d2277ffcc5a487d12,0.01818%,User,
0xc943e6f319fbb371a0dd8ae825e6942fd5c2b714,0.00606%,User,
0x7c8d47ca2128fbf26d85e73ef6166b6be7c2bbf5,0.01212%,User,
0xffa914c83d851b9fe372e4ba6a6e131373aa16ab,0.06696%,User,
0x44b15fb054a9609ca57b57af5e5b86ac97cedb08,0.00606%,User,
0xaa446e32b8c1f1bb82e6a548c6baf54654ebe911,0.00606%,User,
0x133d1c7e206f8d864b215e49917da32e566cf014,0.01818%,User,
0x5a3c7ffb3969913a849632e74e071ade94a7e335,0.00606%,User,
0x47b7f7fbcd3ea1391eb41c1e10b99fe8d2a16c27,0.00606%,User,
0xbe843c9298746ee79d2a249839196b462a67bf3c,0.01818%,User,
0xa7bab4bba7202bafcaa30889d45f54e987f17500,0.01212%,User,
0xdaec3ad42514cfd377d89ad37730a00e154119bf,0.00606%,User,
0x48a468c9455422f618e0e7ecd4e8ea25b043ddee,0.01818%,User,
0x8ea00a3a4d380a38f76e2a454e204d94b34d632b,0.00606%,User,
0xfcd17377ae6c63607bcc53e753dadf71070ae79d,0.00606%,User,
0xda327740d72a7e92aaf9128b7ee8d1940d054e77,0.02424%,User,
0x98cb775452962743137fdcd1c73e3fef278de775,0.00606%,User,
0x24bae85e45756b1a7f4e0e171f7812a6864c5696,0.00606%,User,
0xa3dc48bca34ecd42b32fe7d819f8e986d969625f,0.00606%,User,
0x1b441d63ed2c2dd363a61748ada193d61746664e,0.01212%,User,
0x65b19346a2c3f2256dd704ff6b2f88e687500fa8,0.00606%,User,
0x43b8b7256da4a7078b56a17667d04cde54a88aeb,0.00606%,User,
0xd9397227917282609cc462f00f091416add9f3a8,0.00606%,User,
0xbfc503b94ec48fe0f6bfa54d34784cad4427c955,0.01212%,User,
0x1b809265768870071b498d1f4e98cb5f4c4ca202,0.00606%,User,
0x882964e51cd27dcb70fffd50609209d75bba314b,0.01818%,User,
0x54f92758d254020b29d0b5ef1caae71a70b9ccde,0.03030%,User,
0xc3f8e24e761459cd9fd69793aba4a085c5edfbca,0.00606%,User,
0xebcaccec0eecaf6e00dc533a74e3db290d34f6f8,0.01212%,User,
0x301a3e1e737956f005b275029bfa0e4a92623283,0.00606%,User,
0xcd949b3439a8f84f2465d468b00eb573b1eb5408,0.00606%,User,
0xb8b7fbd673700f46215d2bf60baf20621b4412f4,0.00606%,User,
0x90c27376c0050c7e002101a0389ef5d13ebf3376,0.01212%,User,
0x6dc3568197b54e42c349bfb5bbd6620d79df51ba,0.01212%,User,
0xe230398502ba457e9b9c96c4b2500703a5c87cb5,0.00606%,User,
0xe343948a11cc6c63254b32b203c5b1b3c25d14db,0.01212%,User,
0xb1eb8beeddf46dba845474639ea9520864635186,0.00606%,User,
0x612c4305b38db2a4effcf82f2d8fa4850f26c493,0.01212%,User,
0xde2baaa31b71caa10782c5396ccaad24df6cf943,0.00606%,User,
0x2b7cc6906a1ac785abfaa22b8375a7bf34825e8c,0.04242%,User,
0x3f8e5b445f0eab8fde47676a0fa3c83736e4f8e9,0.00606%,User,
0x607096cd6b9f97faeb624b21186598fe14be6e5a,0.00606%,User,
0x43fd2d0280a6dd6c4a7021b1b6b5281596bab50a,0.00606%,User,
0xc8c3bb62e7e56753e1f87b72887f37a1cf52865e,0.00606%,User,
0xf66ff0fe51c59ef10f4e7b83690c232e1fb1f73d,0.01212%,User,
0x29843077dc357db1bad8c73c979b580d180f0266,0.00606%,User,
0xd2d0186224bdc558e5724fe550ede478b49112d2,0.03636%,User,
0xf89897728d75ddcacd56deed19f75b504f312aa4,0.00606%,User,
0xef0383fefa55b7806e09423b3e33b94a04adec16,0.01818%,User,
0x308d9c9fd2cd75b47645f396d6154f6e0651a89f,0.00606%,User,
0x13623cfc024d5c4865728e30b7c3b4e98733adbc,0.00606%,User,
0x7d575d5fcf60bf3ce92bb0a634277a1c05a273cb,0.00606%,User,
0xfa50e8ae8e380fad984850f9f2ba7eb424502d6d,0.00606%,User,
0x50359b83c8b2006d8edcf7b95af50b7533d6c9b4,0.00606%,User,
0xad7b586ce565ab4144cf78aade72b9eeb58acdcc,0.00606%,User,
0xc239f4fdd27fb737b5c5e573e0215868817ff23b,0.00606%,User,
0x9ed40f89f2201af94d498b60d3420122c9962de4,0.01818%,User,
0xd31d747404a3ec9db417835b7711b4f1b877fc0c,0.01212%,User,
0x66fba2ad245dd29b40bbaa11e07daf2545cc7a45,0.01212%,User,
0xc834cc07d26934091c0a634213c7632f2be58345,0.00606%,User,
0xbfbb6b0341f73380906cd4af13895360465fb53e,0.01212%,User,
0x286b534a51d5dab251746f369bb31126631e316d,0.00606%,User,
0x0f8858450c74fde5f8377cf10b7d04f8ce9e2b34,0.00606%,User,
0x7769d81c3aab5759f03e3fd0c35987befb874f79,0.00606%,User,
0xd331397355c6e67e0f1be93396fb382ae3ace02d,0.00606%,User,
0xc87ec9cf4a9b7c45e854566c035ff9fee2197c9f,0.00606%,User,
0x36ba2a2172eb1ab39597cbdd02a3cf901692edb2,0.00606%,User,
0xde626d98ae9dec906c132092a2b81e35201b64f8,0.00606%,User,
0xf8abcd1c307a0bde6532d14b26746ef1bcea52fc,0.05454%,User,
0xab48aa997045c646d7a402a1c18561b48eef7e99,0.03030%,User,
0xf44a1e3e40db8fad828dc7566ac00e56805cc12f,0.00606%,User,
0x88d8ff5fe639fd339228eaedb973e13509c286b7,0.01818%,User,
0x3e186a829331707201447695c84c541cdde83b7b,0.00606%,User,
0xc9c2af2182d5c86f0a186ab1eb545e16097139e0,0.00606%,User,
0x67f7a0bddc680d58151ccf5e519e2c61f3ddcc80,0.00606%,User,
0x7d06b5ae0856ed01d9a5212b03162399a6e0f3fe,0.01818%,User,
0x89f684e101e91ae39a4be1a4c7e456b04832bc11,0.00606%,User,
0xc35795a4b9b52125ac3cc698d05741ff6f772c62,0.00606%,User,
0xd0c4bdb96c252b80e6f8110e97aae8c3b0795512,0.01212%,User,
0x16c3808e99b73e80a4f63e9a90294122199d50d7,0.00606%,User,
0x67a7e4215d82ddb4de17494cfa9af6a95ba6abe3,0.03636%,User,
0x3af65e3edeb4e8d88c249a8b4666d2f204c2f888,0.00606%,User,
0x7aecceed63a7f0e0e49505782228472b264f9d63,0.00606%,User,
0xd2b8c7bb221f2c6f7fca9bcad28ce86142ef9ac7,0.00606%,User,
0x653ac1682d285630fb8327bd7d138ca7ba671347,0.09120%,User,
0x58a0661b1bba300a780e10604ceacea58da34446,0.00606%,User,
0xcf3cf155afe0ba77a7e5185feae1553982e18f04,0.01818%,User,
0xa190a02eb2f7197ccb3d2152a044233ef47cd5c3,0.01818%,User,
0x427fca383325937272fd78b5aeed62b0ad7c202e,0.01818%,User,
0x1bcd6e50cb2e89f73235621f5eaa819d6f60de07,0.01212%,User,
0x117acfe840a3d26d02077370d1d12e3ed27b656f,0.00606%,User,
0x028b751d76a45e7a0a0cd9f1b9c0c070d1650995,0.00606%,User,
0x3f8cd3cc58391e704a2a0fab2482b8116cb9d670,0.01212%,User,
0x72995e415860a58641c4fbf706327ab69ec822ec,0.01212%,User,
0xdb456dc51aeef321b90f9a73c69ad4605620d0b4,0.00606%,User,
0x12e42f5314b586304bf5b40cf07d3b7d50bf2d27,0.00606%,User,
0x79b50210a4c30d6f6eb7a80bd728d2560b435edb,0.00606%,User,
0xac88405a41b919dbb6b99d268d196daadd8eafa6,0.00606%,User,
0x538a00fc62bf4755ec726b7895fa14d7e6fe5b2a,0.00606%,User,
0x64ded09e43e635fef490ae845da714af13c51346,0.00606%,User,
0x6447c2329b1cc6463ab2d989ef77ce663b176566,0.00606%,User,
0x07d9a2ad8fe50f4ad9c8c5176333826a4a0a070a,0.00606%,User,
0x60f8260fad16f75056b0fe7d70d12d56d57ea2b3,0.00606%,User,
0x3c967d2af0a052bbb82f743187315709491afe50,0.00606%,User,
0x766d0d8c4f7339cb30377baa7d89951df8feeae9,0.01212%,User,
0xa53a7453c8210a30cf113402380c1243387635b5,0.00606%,User,
0x4a0e7346af311a6f7a128776f0f8a1d332341458,0.00606%,User,
0x16430bf0ec84a2245ead179eae11283ed41f8ba3,0.00606%,User,
0xf008ef62771fd349bd572e609e95ea77bb9208a5,0.01212%,User,
0xa7d3a935dad9b46be305e197c15ff8c4e1ad6298,0.00606%,User,
0xe0efda94cd39776ac39c1672a20b40e1992df6eb,0.00606%,User,
0xd26e3948172f01306312498d3603e83c068acb5f,0.00606%,User,
0x183b6267cb9f985a8aa7fc912672a21d644a4102,0.01212%,User,
0xeb2e875e029c81642c572f1bc2f446d105c36570,0.00606%,User,
0xb040b70b3d3262a6d8d349ec63911563c291a0a9,0.00606%,User,
0x864bb6891fa2133adadd0a2ede4d59e134ff6908,0.00606%,User,
0x27ea20af8405792e7d70bac8b465aef99598657c,0.00606%,User,
0x6faa18f16b79885c39a714632202ae9d291a8f3f,0.00606%,User,
0xbe88a02e13998bb0d47bc8749a191719ea45d12b,0.00606%,User,
0x7c85e71681ff1d35778eb21cf09c629b465b49a8,0.02424%,User,
0x9b1e508a540b42d8f76d520f2e3c90b87dc78104,0.00606%,User,
0x803ad34ee18a0d0a5103eedcec1df343848b3382,0.03030%,User,
0xafccb21e51b27b09272a0bf4d204623e706cdb39,0.00606%,User,
0x63bbe45da989e400a7ccb45acaadc20eb9f2fa33,0.03030%,User,
0xb84aa84b282640ca6a4e5ba1acafe8ae1c0ca166,0.00606%,User,
0x56fc0f458f725d9aba3d7698431777e65d89c26e,0.00606%,User,
0x89b76bdda22a59014e7c67a612ca80dad957e13d,0.03030%,User,
0x099f63383b6620b8b679fb15ce7e6d0605ae8141,0.00606%,User,
0x65f950672b6640d6ab6f5d13487aa92422ae9cdc,0.00606%,User,
0x49eabd975b24d6067285f487ca9a247c16d1636c,0.01212%,User,
0x6499f665424ae4094a1eaa428596147f728c36b9,0.00606%,User,
0x9632e319fc7414718244b0855a698ae25eca43d9,0.00606%,User,
0xbda290b9b18e9c2936c5e28b12031218e5477d76,0.01212%,User,
0xd431639734d37cb78d876470cb61641940c862cb,0.00606%,User,
0xe8035dc05d227bc54ee082e7b9068d0bedcb92ea,0.00606%,User,
0x17467244afc50efda713bb6042c4a7bbff0c27f6,0.00606%,User,
0x649964053b06043102621c9c416db34608084350,0.00606%,User,
0x5d43d22d6837d07ca62512b465e63d6c6fab46a6,0.01818%,User,
0xce8e4f88f38f4774060c79268a0d3d23bc4b898d,0.00606%,User,
0x27b373db09f792aa65474a0103260f2f46f6afc0,0.02424%,User,
0x066666949780777233d2514fd0a9e2905409ba62,0.00606%,User,
0xd99b6b7e3960ebdc75e10a33f8f8c1b789f4a90b,0.01212%,User,
0x8bd20723ca1ae990f3dd67cd9ec7fb5a741238a3,0.00606%,User,
0x02c7dc6c1ec30aa6f198ab20187d003fc5dd80ae,0.00606%,User,
0x9abd25ae665edd7c0f0d97f34605a11d513b97d8,0.00606%,User,
0xfb1e40e751f2a7d3f6ecfe8615faf734c658bf8f,0.00606%,User,
0xbc60ee33ad831819bc1ee163f05bbabd3efcd56d,0.04848%,User,
0x2372953732131f5b4c5998b3e3eee500f0da39e7,0.01818%,User,
0x1732951b80c737dbb8f367e83e530623bb612e54,0.00606%,User,
0xc2945ab7579b4c05def2cea0f404268fc75952a2,0.02424%,User,
0xf22c1751142fbf6ab0cb1e0bda195b33e7e51bea,0.03030%,User,
0xcdd1b257eed5535f178ae8ff9f1045da20c9f41c,0.00606%,User,
0x734362e93d8ba8ae659f743b9ba5a65db870f18e,0.00606%,User,
0xf2a0b113615ef56fabefd0c7c1cf7438f41558e3,0.01212%,User,
0x1b15a5de957c68e9468ba9f385e2f46c5eae91b9,0.02424%,User,
0xe16170ce4b6977c4c407b97a28f483483771241a,0.00606%,User,
0x1f2a56c721f3504e4a434ca4e421869cb2bef03e,0.02424%,User,
0x50482174377cf46b912b0108ab2cd27f08967473,0.00606%,User,
0xa1b1f65e11ef3729821195716059d5c76e83daed,0.00606%,User,
0x2c8131f56f44a10fe811f596f37bd58ab397f8a5,0.00606%,User,
0xcdf917bcf3c89615d5b0b69ec8ff7ae8ad8410e3,0.00606%,User,
0x855fb71fdbea28d575fd0d36f09e53cececd0fbd,0.00606%,User,
0xfe2b425784ee6dc6f58d1d795f31f18ee8eca972,0.00606%,User,
0xa47b1fc5ed4b296dea37806120d9bcefccd80ba6,0.01212%,User,
0x08d847d6fc9c9bab25bbaf1cafa051de1d6ef5db,0.00606%,User,
0x346c93272f5118358a81fd956a88ebc2888d6e6c,0.00606%,User,
0x30efe8544ccebb9bd13d2479134093aef16f7e85,0.01818%,User,
0x3c2d5f489e976c81b92014e1bfed3e1ed171116c,0.01212%,User,
0x2e179fb8b4d13654bb572d182bdd8aa8134bd1b1,0.01212%,User,
0x85f005712ad87b9afc0e12993181ae37ac984bc2,0.00606%,User,
0x3ce7e9fc577d906404bc86d0385917e8b42c2553,0.11717%,User,
0xc4b147f9f37276bf8dc03333c3a8972451671316,0.00606%,User,
0x0f4213a48f73981cb1531e13d0be2c20d9ea2db2,0.01212%,User,
0x773e1b42cd274b54ac260525f96d05e49f5ca6f5,0.00606%,User,
0x530a558d0512d536d24799be7141f36dd9ace4ad,0.00606%,User,
0x6950d492747b62f09b9190f8661b3a60644bb04d,0.00606%,User,
0x68b495ed0a67d0b204c2f8b64df961c0907ec03a,0.00606%,User,
0xc8057e34745a932e6608cb0e133e3af3fd620982,0.01818%,User,
0x3f7cbf08e9fbdc124b78ac5b769fde64018636e5,0.00606%,User,
0xacde95dffe07de312137816dfa3cf8f44191f37b,0.00606%,User,
0x662e4f87199a6afb43a0b824c56416eea2010eca,0.00606%,User,
0xe4980ddd04c5e87192e5c186c1d8e9707b01b269,0.00606%,User,
0x3277a793cc7f3b621beaab881af5271e3e97634a,0.00606%,User,
0xbc77915acad72911a1f0e948c9488943dd44bf8f,0.00606%,User,
0xd4f7670524d4c0402c682eee298c146752c31f1c,0.01818%,User,
0xc8759f192a84db95ce28414b989c29cecb5a3ac3,0.01212%,User,
0xd289cb7824114f442a6b3f1542133c8ad8791850,0.00606%,User,
0xa32560268dfff7e62cd0cda1dcc699406321aed6,0.00606%,User,
0x262e175af31e3e5d97a56bc09f2e0e1e01f1321f,0.00606%,User,
0x199bded7d6ea0ec6f949abd21128e6f4d82c51c0,0.00606%,User,
0xfe4b17347dda3bb75517ce2c289a9d3a2cadf922,0.01212%,User,
0x404f7c63d963851eba677984a96151b3f6dd67f9,0.00606%,User,
0x30f31d4ce4f72ee8d0ca0040853f3d581008fa3d,0.01818%,User,
0xe65767aab9cd1910cf22327e4a93d9172f433741,0.00606%,User,
0x7e99611cf208cb097497a59b3fb7cb4dfd115ea9,0.07272%,User,
0xdfcdac131e845ee899d09f56dceea9e938a2696d,0.01212%,User,
0xe88cde4b7157b40b8980a455d9ab2cb7cf8ad326,0.00606%,User,
0xf20416d0f20ecd702f4e860c60b5b5e73c6b47be,0.01212%,User,
0x1ad174a40fa2b9ac1a3fc61630822d766dda61a5,0.01212%,User,
0xacbfc0398539537b6ec6ac5c9fd9f9f9cbac426e,0.00606%,User,
0x66d8de22b53a6ae35bf9b9df66e61fae1e11e633,0.03636%,User,
0x5951ccc8bf50352e53e07b801863cb24b5f16504,0.00606%,User,
0x18d51abee19819aefb138432210a8b67f10ce0e2,0.01818%,User,
0xfdc1c2924406a57d3ccc4b2a014bf9a6dc97787d,0.00606%,User,
0x5f747cf7aa9e03dc2bfed25fa8cce89bf06488b8,0.01212%,User,
0xa490a628f97b2beb9c8ba3db3e1a910b1c38c500,0.01212%,User,
0xcff929f8d70fcf31bb4c6012a77a30435cc56ab4,0.00606%,User,
0x241a25bd0e32d5836a869a8ae051a14ffa5d19b6,0.00606%,User,
0xf6ed795e73a9e00037462356d74df1a23a60a5a1,0.00606%,User,
0x3fa7351995509369cb930b6447c8a494ce50db30,0.00606%,User,
0xeb3648865b1471996e5f65ae845f9eb9226b9a02,0.04242%,User,
0x3f45787a672dd73d7e0f831816a1140ef6d25c0c,0.00606%,User,
0x2847daf4299664bcbb2a1323654b5214588cb4f9,0.00606%,User,
0x494c6b242140cdccc7fc768a2777a088a5b8148b,0.00606%,User,
0x8b1379d9419baf191dce339ea74e1f68a69bdca4,0.00606%,User,
0xfed0d3bece3a2db3bee70ff5d41126d1a36c2e9f,0.00606%,User,
0x6822aa913174377a0200f3501432656ea38fa1aa,0.00606%,User,
0x2b8d06787b9453182b7646b207f66c1f30b434c7,0.01212%,User,
0x34d54514ed9cac24ba6237c156b871961fbe7aa8,0.00606%,User,
0x61c3630889c4ccf87819a9bd406c1aab5b07feee,0.00606%,User,
0x994d0c81de69d8dac05c4a4fa0c70055d197d3ef,0.00606%,User,
0x530cfdf08e0da2f0c75b750c62244e7336922518,0.00606%,User,
0xbcfaf941da10d76c795267a9cf977d68bcdb1ce3,0.00606%,User,
0xb7c495a9b0e8a762fc02273a17c803e4d434c7e1,0.00606%,User,
0x42195940d31f15e0b0eeff22b8c1ed9f696ce179,0.02424%,User,
0x80530a15a95c0a1fa388e35752d2aa28b3fcc432,0.00606%,User,
0x90d7d832c30e5a533f85edb14b42c16f450c874c,0.00606%,User,
0x33c821a01cfadb52b91e8c6454fc3e4ff322212d,0.01818%,User,
0xd06b988949e1759094e309771bd09018cd3be2a5,0.00606%,User,
0x0137ed939ee7defc434c75899570b4fff66fabc0,0.03030%,User,
0xc499a4ec8a2f06aa6b3fd2996b865c51c543828f,0.00606%,User,
0xa77d9a34925e73fdfd110c83bc423cb66f86c4be,0.00606%,User,
0xdbdc59b5d5e129e8f9d1d673387d3e0e66295fc6,0.00606%,User,
0x8105e062d6b94c951e93739aee33018bd6a6d1c7,0.00606%,User,
0xa195af9e11997c4852929f89225894dd5f4e1418,0.01212%,User,
0x8f59a307fd0565d4ec3b29b2f6107deaadcef16d,0.00606%,User,
0x08fc517b0b636d0bf7dc8fb697db6852928e1bd6,0.00606%,User,
0xd09c65a8d954867f53674a46637e79521481ae90,0.00606%,User,
0xa6a06ca168f3c2bd92af35230ab3db9d1d84a8f3,0.01212%,User,
0xfd817786ef93da1d987b4fd8b95df529a79f4e0d,0.00606%,User,
0xdc406c5f2683ad7f5982bc2d8fb0dfdbc96a7600,0.03030%,User,
0xf353361a7e37fa51df87bbf8963ca55aff924948,0.00606%,User,
0x17a20253d1a9c68ab04cbc06d19225e8da5f1fe1,0.00606%,User,
0x35de5609520bd99f82294681aa74950e3175d57f,0.01212%,User,
0x7de525b118485d1af969ddd57231d7109aa031c9,0.00606%,User,
0x0be4a9d3f05456c19a999cca5be4e9850b97421e,0.00606%,User,
